Execução,Distância Total,Melhor Caminho,Iterações,População,Mutação,Tentativas,Tempo de Execução,Algoritmo,Semente,Temperatura,Resfriamento
82,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],500.0,50.0,0.2,40.0,0.4248836040496826,Algoritmo Genético,52,,
7,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],500.0,50.0,0.2,40.0,0.4777817726135254,Algoritmo Genético,52,,
4,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],500.0,50.0,0.2,40.0,0.5107929706573486,Algoritmo Genético,52,,
39,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],500.0,50.0,0.2,40.0,0.5199058055877686,Algoritmo Genético,52,,
31,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],500.0,50.0,0.2,40.0,0.5489094257354736,Algoritmo Genético,52,,
6,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],500.0,50.0,0.2,40.0,0.5980324745178223,Algoritmo Genético,52,,
77,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],500.0,50.0,0.2,40.0,0.6021876335144043,Algoritmo Genético,52,,
78,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],500.0,50.0,0.2,40.0,0.6234471797943115,Algoritmo Genético,52,,
21,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],500.0,50.0,0.2,40.0,0.6320796012878418,Algoritmo Genético,52,,
26,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],500.0,50.0,0.2,40.0,0.7286152839660645,Algoritmo Genético,52,,
52,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],500.0,50.0,0.2,40.0,0.9417994022369384,Algoritmo Genético,52,,
23,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],500.0,50.0,0.2,40.0,1.0609159469604492,Algoritmo Genético,52,,
73,55.96144453548096,[3 5 1 9 2 4 8 7 6 0],500.0,50.0,0.2,40.0,1.4131674766540527,Algoritmo Genético,52,,
89,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.3287656307220459,Algoritmo Genético,52,,
20,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.3857710361480713,Algoritmo Genético,52,,
30,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.3861837387084961,Algoritmo Genético,52,,
44,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.4166536331176758,Algoritmo Genético,52,,
12,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.4908297061920166,Algoritmo Genético,52,,
87,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.5035874843597412,Algoritmo Genético,52,,
93,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.5306882858276367,Algoritmo Genético,52,,
69,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.5900213718414307,Algoritmo Genético,52,,
84,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.7365667819976807,Algoritmo Genético,52,,
5,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.7937812805175781,Algoritmo Genético,52,,
83,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.8293614387512207,Algoritmo Genético,52,,
53,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.8318579196929932,Algoritmo Genético,52,,
98,56.127022539849634,[2 9 8 4 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.8535506725311279,Algoritmo Genético,52,,
34,56.33484081002699,[9 2 4 8 7 6 0 3 5 1],500.0,50.0,0.2,40.0,0.3593597412109375,Algoritmo Genético,52,,
71,56.33484081002699,[9 2 4 8 7 6 0 3 5 1],500.0,50.0,0.2,40.0,1.117276668548584,Algoritmo Genético,52,,
61,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,0.2847852706909179,Algoritmo Genético,52,,
27,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,0.311441421508789,Algoritmo Genético,52,,
10,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,0.3514032363891601,Algoritmo Genético,52,,
85,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,0.3780908584594726,Algoritmo Genético,52,,
46,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,0.4000453948974609,Algoritmo Genético,52,,
42,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,0.4790802001953125,Algoritmo Genético,52,,
92,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,0.4900074005126953,Algoritmo Genético,52,,
9,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,0.4943251609802246,Algoritmo Genético,52,,
38,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,0.5113449096679688,Algoritmo Genético,52,,
16,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,0.5429625511169434,Algoritmo Genético,52,,
17,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,0.6362981796264648,Algoritmo Genético,52,,
58,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,0.9116983413696288,Algoritmo Genético,52,,
24,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,1.119732141494751,Algoritmo Genético,52,,
22,56.72251808002392,[3 5 1 9 0 6 7 8 4 2],500.0,50.0,0.2,40.0,1.2085564136505127,Algoritmo Genético,52,,
64,57.0513065910142,[1 5 3 0 8 4 7 6 9 2],500.0,50.0,0.2,40.0,0.411811351776123,Algoritmo Genético,52,,
79,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],500.0,50.0,0.2,40.0,0.328200101852417,Algoritmo Genético,52,,
62,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],500.0,50.0,0.2,40.0,0.3540027141571045,Algoritmo Genético,52,,
14,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],500.0,50.0,0.2,40.0,0.3926475048065185,Algoritmo Genético,52,,
67,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],500.0,50.0,0.2,40.0,0.4608452320098877,Algoritmo Genético,52,,
18,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],500.0,50.0,0.2,40.0,0.4797811508178711,Algoritmo Genético,52,,
99,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],500.0,50.0,0.2,40.0,0.5030884742736816,Algoritmo Genético,52,,
48,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],500.0,50.0,0.2,40.0,0.702430009841919,Algoritmo Genético,52,,
96,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],500.0,50.0,0.2,40.0,0.7903025150299072,Algoritmo Genético,52,,
49,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],500.0,50.0,0.2,40.0,0.8792965412139893,Algoritmo Genético,52,,
65,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],500.0,50.0,0.2,40.0,0.9071459770202636,Algoritmo Genético,52,,
74,57.14505552341413,[2 4 8 7 6 0 9 1 5 3],500.0,50.0,0.2,40.0,1.2538418769836426,Algoritmo Genético,52,,
55,57.2370849370632,[2 9 6 8 4 7 0 3 5 1],500.0,50.0,0.2,40.0,0.3500728607177734,Algoritmo Genético,52,,
68,57.2370849370632,[2 9 6 8 4 7 0 3 5 1],500.0,50.0,0.2,40.0,0.4463176727294922,Algoritmo Genético,52,,
59,57.70485724506395,[2 9 6 7 8 4 0 3 5 1],500.0,50.0,0.2,40.0,0.5745043754577637,Algoritmo Genético,52,,
41,58.70324342055582,[2 9 1 5 3 0 6 7 8 4],500.0,50.0,0.2,40.0,0.328228235244751,Algoritmo Genético,52,,
45,58.70324342055582,[2 9 1 5 3 0 6 7 8 4],500.0,50.0,0.2,40.0,0.4355685710906982,Algoritmo Genético,52,,
35,58.70324342055582,[2 9 1 5 3 0 6 7 8 4],500.0,50.0,0.2,40.0,0.4486150741577148,Algoritmo Genético,52,,
37,58.70324342055582,[2 9 1 5 3 0 6 7 8 4],500.0,50.0,0.2,40.0,0.5166873931884766,Algoritmo Genético,52,,
33,58.70324342055582,[2 9 1 5 3 0 6 7 8 4],500.0,50.0,0.2,40.0,0.5329937934875488,Algoritmo Genético,52,,
97,58.70324342055582,[2 9 1 5 3 0 6 7 8 4],500.0,50.0,0.2,40.0,0.6642875671386719,Algoritmo Genético,52,,
90,59.10896730529407,[4 8 7 6 0 3 5 1 9 2],500.0,50.0,0.2,40.0,0.4866330623626709,Algoritmo Genético,52,,
72,59.10896730529407,[4 8 7 6 0 3 5 1 9 2],500.0,50.0,0.2,40.0,1.1558547019958496,Algoritmo Genético,52,,
86,60.15133456280881,[3 5 1 9 2 6 0 7 8 4],500.0,50.0,0.2,40.0,0.5312769412994385,Algoritmo Genético,52,,
13,60.19304730077906,[7 8 4 2 9 6 0 3 5 1],500.0,50.0,0.2,40.0,0.3383688926696777,Algoritmo Genético,52,,
3,60.19304730077906,[7 8 4 2 9 6 0 3 5 1],500.0,50.0,0.2,40.0,0.4686391353607178,Algoritmo Genético,52,,
66,60.19304730077906,[7 8 4 2 9 6 0 3 5 1],500.0,50.0,0.2,40.0,0.5003364086151123,Algoritmo Genético,52,,
2,62.15212404346736,[2 9 0 6 7 4 8 3 5 1],500.0,50.0,0.2,40.0,0.296363353729248,Algoritmo Genético,52,,
88,62.15212404346736,[2 9 0 6 7 4 8 3 5 1],500.0,50.0,0.2,40.0,0.3596036434173584,Algoritmo Genético,52,,
18,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],2000.0,,,200.0,0.0157866477966308,Simulated Annealing,14,200.0,0.9
63,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],2000.0,,,200.0,0.0169863700866699,Simulated Annealing,14,200.0,0.9
85,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],2000.0,,,200.0,0.0170769691467285,Simulated Annealing,14,200.0,0.9
20,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],2000.0,,,200.0,0.0242159366607666,Simulated Annealing,14,200.0,0.9
59,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],2000.0,,,200.0,0.0256216526031494,Simulated Annealing,14,200.0,0.9
78,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],2000.0,,,200.0,0.0265593528747558,Simulated Annealing,14,200.0,0.9
67,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],2000.0,,,200.0,0.0273964405059814,Simulated Annealing,14,200.0,0.9
79,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],2000.0,,,200.0,0.0278844833374023,Simulated Annealing,14,200.0,0.9
49,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],2000.0,,,200.0,0.0297627449035644,Simulated Annealing,14,200.0,0.9
8,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],2000.0,,,200.0,0.030452013015747,Simulated Annealing,14,200.0,0.9
29,57.39373403743617,[7 1 8 3 2 9 4 0 5 6],2000.0,,,200.0,0.0414807796478271,Simulated Annealing,14,200.0,0.9
32,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],2000.0,,,200.0,0.0175330638885498,Simulated Annealing,14,200.0,0.9
47,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],2000.0,,,200.0,0.0185680389404296,Simulated Annealing,14,200.0,0.9
48,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],2000.0,,,200.0,0.0224969387054443,Simulated Annealing,14,200.0,0.9
74,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],2000.0,,,200.0,0.0240654945373535,Simulated Annealing,14,200.0,0.9
76,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],2000.0,,,200.0,0.0257370471954345,Simulated Annealing,14,200.0,0.9
95,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],2000.0,,,200.0,0.0264148712158203,Simulated Annealing,14,200.0,0.9
53,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],2000.0,,,200.0,0.0265331268310546,Simulated Annealing,14,200.0,0.9
38,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],2000.0,,,200.0,0.0311939716339111,Simulated Annealing,14,200.0,0.9
89,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],2000.0,,,200.0,0.0327949523925781,Simulated Annealing,14,200.0,0.9
6,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],2000.0,,,200.0,0.0337133407592773,Simulated Annealing,14,200.0,0.9
37,57.570038725767176,[6 5 0 4 9 2 3 8 1 7],2000.0,,,200.0,0.049534797668457,Simulated Annealing,14,200.0,0.9
41,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],2000.0,,,200.0,0.0168194770812988,Simulated Annealing,14,200.0,0.9
25,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],2000.0,,,200.0,0.0194592475891113,Simulated Annealing,14,200.0,0.9
14,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],2000.0,,,200.0,0.0194847583770751,Simulated Annealing,14,200.0,0.9
10,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],2000.0,,,200.0,0.0198121070861816,Simulated Annealing,14,200.0,0.9
13,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],2000.0,,,200.0,0.0206437110900878,Simulated Annealing,14,200.0,0.9
68,58.23208204172836,[4 0 5 6 2 9 3 8 1 7],2000.0,,,200.0,0.0390839576721191,Simulated Annealing,14,200.0,0.9
5,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],2000.0,,,200.0,0.0167403221130371,Simulated Annealing,14,200.0,0.9
55,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],2000.0,,,200.0,0.0189135074615478,Simulated Annealing,14,200.0,0.9
62,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],2000.0,,,200.0,0.0220375061035156,Simulated Annealing,14,200.0,0.9
90,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],2000.0,,,200.0,0.0235857963562011,Simulated Annealing,14,200.0,0.9
33,58.41040147198835,[4 0 5 6 2 9 8 3 7 1],2000.0,,,200.0,0.0433199405670166,Simulated Annealing,14,200.0,0.9
4,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],2000.0,,,200.0,0.0189857482910156,Simulated Annealing,14,200.0,0.9
80,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],2000.0,,,200.0,0.0211787223815917,Simulated Annealing,14,200.0,0.9
71,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],2000.0,,,200.0,0.0250029563903808,Simulated Annealing,14,200.0,0.9
21,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],2000.0,,,200.0,0.0254435539245605,Simulated Annealing,14,200.0,0.9
50,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],2000.0,,,200.0,0.0267765522003173,Simulated Annealing,14,200.0,0.9
17,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],2000.0,,,200.0,0.0344092845916748,Simulated Annealing,14,200.0,0.9
34,58.48238746408419,[7 1 8 3 9 2 6 5 0 4],2000.0,,,200.0,0.0395553112030029,Simulated Annealing,14,200.0,0.9
87,58.9677419393698,[1 7 3 8 9 2 6 5 0 4],2000.0,,,200.0,0.016430377960205,Simulated Annealing,14,200.0,0.9
61,58.9677419393698,[1 7 3 8 9 2 6 5 0 4],2000.0,,,200.0,0.0263557434082031,Simulated Annealing,14,200.0,0.9
81,62.204083691391446,[6 0 5 2 9 8 3 7 1 4],2000.0,,,200.0,0.0176701545715332,Simulated Annealing,14,200.0,0.9
35,62.322820418672826,[7 1 8 3 9 4 0 5 6 2],2000.0,,,200.0,0.0211763381958007,Simulated Annealing,14,200.0,0.9
86,62.538900027693,[6 2 5 0 4 9 3 8 1 7],2000.0,,,200.0,0.019688606262207,Simulated Annealing,14,200.0,0.9
84,62.538900027693,[6 2 5 0 4 9 3 8 1 7],2000.0,,,200.0,0.0214900970458984,Simulated Annealing,14,200.0,0.9
36,62.538900027693,[6 2 5 0 4 9 3 8 1 7],2000.0,,,200.0,0.0294053554534912,Simulated Annealing,14,200.0,0.9
92,62.717219457952986,[6 2 5 0 4 9 8 3 7 1],2000.0,,,200.0,0.0153791904449462,Simulated Annealing,14,200.0,0.9
19,62.717219457952986,[6 2 5 0 4 9 8 3 7 1],2000.0,,,200.0,0.0155062675476074,Simulated Annealing,14,200.0,0.9
65,62.772329017101015,[6 5 0 4 1 7 3 8 9 2],2000.0,,,200.0,0.0173015594482421,Simulated Annealing,14,200.0,0.9
73,62.772329017101015,[6 5 0 4 1 7 3 8 9 2],2000.0,,,200.0,0.0348577499389648,Simulated Annealing,14,200.0,0.9
93,62.78256766099062,[4 1 7 3 8 9 2 5 0 6],2000.0,,,200.0,0.0207607746124267,Simulated Annealing,14,200.0,0.9
75,62.78256766099062,[4 1 7 3 8 9 2 5 0 6],2000.0,,,200.0,0.0247557163238525,Simulated Annealing,14,200.0,0.9
60,62.80817489395843,[1 7 3 8 9 4 0 5 6 2],2000.0,,,200.0,0.0282597541809082,Simulated Annealing,14,200.0,0.9
9,62.81460094005512,[7 3 8 9 2 6 5 0 4 1],2000.0,,,200.0,0.0241353511810302,Simulated Annealing,14,200.0,0.9
94,63.038852718880136,[4 9 5 0 6 2 3 8 1 7],2000.0,,,200.0,0.015578269958496,Simulated Annealing,14,200.0,0.9
40,63.17992076767302,[6 0 5 2 3 7 1 8 9 4],2000.0,,,200.0,0.0342803001403808,Simulated Annealing,14,200.0,0.9
27,63.29007231520567,[1 8 9 4 0 5 6 2 3 7],2000.0,,,200.0,0.0168540477752685,Simulated Annealing,14,200.0,0.9
99,63.59283562147977,[2 3 7 1 8 9 4 0 5 6],2000.0,,,200.0,0.0221657752990722,Simulated Annealing,14,200.0,0.9
43,63.900210852037645,[4 9 8 1 7 3 2 5 0 6],2000.0,,,200.0,0.0157480239868164,Simulated Annealing,14,200.0,0.9
15,63.932244131102166,[7 3 2 6 5 0 4 9 8 1],2000.0,,,200.0,0.0281152725219726,Simulated Annealing,14,200.0,0.9
39,63.971660203103305,[6 2 3 8 9 5 0 4 1 7],2000.0,,,200.0,0.0381312370300293,Simulated Annealing,14,200.0,0.9
64,64.00689465515472,[7 1 4 0 5 9 8 3 2 6],2000.0,,,200.0,0.026780366897583,Simulated Annealing,14,200.0,0.9
16,64.00689465515472,[7 1 4 0 5 9 8 3 2 6],2000.0,,,200.0,0.0436236858367919,Simulated Annealing,14,200.0,0.9
45,64.42431835118295,[6 2 9 5 0 4 8 3 7 1],2000.0,,,200.0,0.0177936553955078,Simulated Annealing,14,200.0,0.9
82,64.48141870562733,[7 1 8 9 4 0 5 6 2 3],2000.0,,,200.0,0.0191984176635742,Simulated Annealing,14,200.0,0.9
58,64.52338370289793,[6 0 5 2 9 3 7 1 8 4],2000.0,,,200.0,0.0190982818603515,Simulated Annealing,14,200.0,0.9
83,64.57195713777257,[7 1 8 3 5 0 6 2 9 4],2000.0,,,200.0,0.0185155868530273,Simulated Annealing,14,200.0,0.9
0,64.96669587410578,[8 9 4 0 5 6 2 3 7 1],2000.0,,,200.0,0.0242290496826171,Simulated Annealing,14,200.0,0.9
7,65.0778207772809,[4 8 1 7 3 9 2 5 0 6],2000.0,,,200.0,0.0155470371246337,Simulated Annealing,14,200.0,0.9
23,65.15735639530023,[3 2 6 5 0 4 9 8 1 7],2000.0,,,200.0,0.0133872032165527,Simulated Annealing,14,200.0,0.9
22,65.15735639530023,[3 2 6 5 0 4 9 8 1 7],2000.0,,,200.0,0.0198676586151123,Simulated Annealing,14,200.0,0.9
31,65.18494620049898,[6 0 5 2 8 1 7 3 9 4],2000.0,,,200.0,0.0231707096099853,Simulated Annealing,14,200.0,0.9
44,65.20161981544197,[4 9 3 7 1 8 2 5 0 6],2000.0,,,200.0,0.01702880859375,Simulated Annealing,14,200.0,0.9
96,65.22489852353328,[4 0 5 9 8 1 7 3 2 6],2000.0,,,200.0,0.0149991512298583,Simulated Annealing,14,200.0,0.9
3,65.33908346173207,[2 3 8 9 5 6 0 4 1 7],2000.0,,,200.0,0.0179684162139892,Simulated Annealing,14,200.0,0.9
54,65.47083492642717,[4 0 5 6 2 3 7 1 8 9],2000.0,,,200.0,0.0220007896423339,Simulated Annealing,14,200.0,0.9
97,65.48463931407703,[1 8 3 9 4 0 5 6 2 7],2000.0,,,200.0,0.0134840011596679,Simulated Annealing,14,200.0,0.9
98,65.57598196371826,[1 7 3 2 6 5 0 4 9 8],2000.0,,,200.0,0.017003059387207,Simulated Annealing,14,200.0,0.9
24,65.59366591689533,[2 9 4 0 6 5 3 8 1 7],2000.0,,,200.0,0.021059513092041,Simulated Annealing,14,200.0,0.9
11,65.70910204989542,[1 7 3 8 5 0 6 2 9 4],2000.0,,,200.0,0.0181012153625488,Simulated Annealing,14,200.0,0.9
69,66.2402346948279,[9 8 1 7 3 2 6 5 0 4],2000.0,,,200.0,0.0248956680297851,Simulated Annealing,14,200.0,0.9
1,66.2669133193936,[6 2 3 9 5 0 4 8 1 7],2000.0,,,200.0,0.0170035362243652,Simulated Annealing,14,200.0,0.9
52,66.32619466666121,[7 1 8 4 0 5 9 3 2 6],2000.0,,,200.0,0.0206642150878906,Simulated Annealing,14,200.0,0.9
70,66.38181038772281,[4 8 9 5 0 6 2 3 7 1],2000.0,,,200.0,0.0216832160949707,Simulated Annealing,14,200.0,0.9
88,66.4550899286738,[0 4 1 7 3 8 9 2 5 6],2000.0,,,200.0,0.0205247402191162,Simulated Annealing,14,200.0,0.9
72,66.4550899286738,[0 4 1 7 3 8 9 2 5 6],2000.0,,,200.0,0.0220532417297363,Simulated Annealing,14,200.0,0.9
56,66.69184261905102,[1 7 3 2 6 0 5 9 8 4],2000.0,,,200.0,0.0186641216278076,Simulated Annealing,14,200.0,0.9
51,66.87275237987157,[6 2 9 8 1 7 3 5 0 4],2000.0,,,200.0,0.0148048400878906,Simulated Annealing,14,200.0,0.9
2,66.89522099511453,[6 2 8 1 7 3 9 5 0 4],2000.0,,,200.0,0.0169816017150878,Simulated Annealing,14,200.0,0.9
26,67.62896053298014,[1 8 5 6 0 4 9 2 3 7],2000.0,,,200.0,0.0137796401977539,Simulated Annealing,14,200.0,0.9
66,67.63433657802237,[2 3 9 5 6 0 4 8 1 7],2000.0,,,200.0,0.0142905712127685,Simulated Annealing,14,200.0,0.9
91,67.67208315574243,[6 2 9 8 4 0 5 3 7 1],2000.0,,,200.0,0.0152039527893066,Simulated Annealing,14,200.0,0.9
30,68.70283850552553,[4 0 6 5 8 1 7 3 9 2],2000.0,,,200.0,0.018653392791748,Simulated Annealing,14,200.0,0.9
77,68.87414208312516,[0 4 9 3 7 1 8 2 5 6],2000.0,,,200.0,0.0167901515960693,Simulated Annealing,14,200.0,0.9
28,68.9147307447037,[6 5 2 8 1 7 3 9 4 0],2000.0,,,200.0,0.0251166820526123,Simulated Annealing,14,200.0,0.9
42,68.93366151460457,[1 7 2 6 0 5 3 8 9 4],2000.0,,,200.0,0.0194830894470214,Simulated Annealing,14,200.0,0.9
57,68.93516707161987,[6 2 5 0 4 1 7 3 8 9],2000.0,,,200.0,0.0192551612854003,Simulated Annealing,14,200.0,0.9
46,70.18876299513262,[6 2 3 7 1 4 0 5 9 8],2000.0,,,200.0,0.019843578338623,Simulated Annealing,14,200.0,0.9
12,70.53639612650427,[4 8 1 7 3 9 5 0 6 2],2000.0,,,200.0,0.0245273113250732,Simulated Annealing,14,200.0,0.9
28,62.27941050341416,[1 3 9 4 8 7 2 0 5 6],2000.0,,,200.0,0.0177931785583496,Simulated Annealing,87,200.0,0.9
4,62.27941050341416,[1 3 9 4 8 7 2 0 5 6],2000.0,,,200.0,0.0244617462158203,Simulated Annealing,87,200.0,0.9
65,62.27941050341416,[1 3 9 4 8 7 2 0 5 6],2000.0,,,200.0,0.0261344909667968,Simulated Annealing,87,200.0,0.9
76,62.27941050341416,[1 3 9 4 8 7 2 0 5 6],2000.0,,,200.0,0.0353331565856933,Simulated Annealing,87,200.0,0.9
43,62.27941050341416,[1 3 9 4 8 7 2 0 5 6],2000.0,,,200.0,0.0391678810119628,Simulated Annealing,87,200.0,0.9
54,62.27941050341416,[1 3 9 4 8 7 2 0 5 6],2000.0,,,200.0,0.1531593799591064,Simulated Annealing,87,200.0,0.9
88,63.5238716304319,[3 1 4 9 8 7 2 0 5 6],2000.0,,,200.0,0.0312335491180419,Simulated Annealing,87,200.0,0.9
94,63.5238716304319,[3 1 4 9 8 7 2 0 5 6],2000.0,,,200.0,0.0377719402313232,Simulated Annealing,87,200.0,0.9
33,63.5238716304319,[3 1 4 9 8 7 2 0 5 6],2000.0,,,200.0,0.0417876243591308,Simulated Annealing,87,200.0,0.9
61,63.5238716304319,[3 1 4 9 8 7 2 0 5 6],2000.0,,,200.0,0.1671366691589355,Simulated Annealing,87,200.0,0.9
31,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],2000.0,,,200.0,0.01418137550354,Simulated Annealing,87,200.0,0.9
1,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],2000.0,,,200.0,0.0162341594696044,Simulated Annealing,87,200.0,0.9
26,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],2000.0,,,200.0,0.0180623531341552,Simulated Annealing,87,200.0,0.9
79,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],2000.0,,,200.0,0.0392193794250488,Simulated Annealing,87,200.0,0.9
78,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],2000.0,,,200.0,0.0489649772644043,Simulated Annealing,87,200.0,0.9
48,63.82018693215558,[2 7 8 4 9 3 1 0 5 6],2000.0,,,200.0,0.0712158679962158,Simulated Annealing,87,200.0,0.9
8,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],2000.0,,,200.0,0.0149648189544677,Simulated Annealing,87,200.0,0.9
16,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],2000.0,,,200.0,0.0172314643859863,Simulated Annealing,87,200.0,0.9
9,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],2000.0,,,200.0,0.0189752578735351,Simulated Annealing,87,200.0,0.9
12,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],2000.0,,,200.0,0.0191938877105712,Simulated Annealing,87,200.0,0.9
24,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],2000.0,,,200.0,0.0208938121795654,Simulated Annealing,87,200.0,0.9
10,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],2000.0,,,200.0,0.0237553119659423,Simulated Annealing,87,200.0,0.9
96,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],2000.0,,,200.0,0.0332095623016357,Simulated Annealing,87,200.0,0.9
82,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],2000.0,,,200.0,0.0347616672515869,Simulated Annealing,87,200.0,0.9
83,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],2000.0,,,200.0,0.035252571105957,Simulated Annealing,87,200.0,0.9
99,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],2000.0,,,200.0,0.0570185184478759,Simulated Annealing,87,200.0,0.9
64,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],2000.0,,,200.0,0.0667200088500976,Simulated Annealing,87,200.0,0.9
75,64.7535167316519,[6 5 0 2 7 8 4 9 3 1],2000.0,,,200.0,0.0706822872161865,Simulated Annealing,87,200.0,0.9
