Execução,Distância Total,Melhor Caminho,Iterações,População,Mutação,Tentativas,Tempo de Execução,Algoritmo,Semente,Temperatura,Resfriamento
94,231.391816217444,"[42  0 20 47 36 15 16 12  6 17 30 40 45 11  1 43 35 13 14 18 28  9  5 10
 26 37 25 46 19 27  8 48 34 23 41 21 33 44  7 32 22  3 49  2 29 24 31  4
 38 39]",,,,,1.6742303371429443,Hill Climb,14,,
19,232.5403592372882,"[25 37 39 36 15 26 31 49  2 24 29 18 28 35 32 22 27 19  4 38 47 16 20  0
 10  5 45  9 48  8 40 30 17 33 44  7 13 14 11 46 23 41  1 43 21 34  3 42
  6 12]",,,,,1.0270729064941406,Hill Climb,14,,
65,232.7595573821971,"[15 47 12  6 17 30 42 40 21 43  1 41 23 19 27 11 32 22  3 49 31 45 46 25
 37 20 16  0 10  5 24 29  2 26 36 39 38  4  9 33 44  7 13 14 18 28 35 34
 48  8]",,,,,3.2543649673461914,Hill Climb,14,,
7,233.1123317351269,"[27 19 45 26 10  9 11 41 23 25 37 46  1 43 21  4 38 39 36 49  3 35 32 22
 34  8 48 28 14 33 44  7 13 18 29  5 15 47 16 42 40 24  2 31  0 20 12  6
 30 17]",,,,,1.785688877105713,Hill Climb,14,,
15,233.6004859884017,"[ 4 19 27 23 41  7 44 33 40 42 24 29  2 45 38 20 16 12  6 17 30 49  8 48
 34 28 18 14 13 35  9 26  0 10  5 31  3 22 32 21 43  1 11 46 25 37 39 36
 15 47]",,,,,1.0016729831695557,Hill Climb,14,,
66,233.69649220779783,"[25 37 46 19 27 23 41 11 21 34  3 48  8  4 38 26 10  0 20 47 16 12  6 17
 30  5 45  1 43 32 22  9 31  2 49 35 28 18 40 42 24 29 33 44  7 13 14 15
 36 39]",,,,,2.2021825313568115,Hill Climb,14,,
9,234.1507359817843,"[16 20  0 38  4 40 17 30 42  5 10  6 12 15 47 26 31 24 29 45 19 27 46 25
 37 39 36  9 48 32 22 34  8  2 49  3 18 14 13 33 44  7 11 23 41  1 43 21
 35 28]",,,,,0.9582674503326416,Hill Climb,14,,
6,235.5015525663324,"[36 39 15 47 16 20  0 31  2 29 24 42 12  6 49  3 22 32 40 17 30 14 33 44
  7 13 48  9 26 10  5 45 11  1 43 21 35 18 28 34  8 46 25 37 38  4 19 27
 23 41]",,,,,1.2969191074371338,Hill Climb,14,,
97,235.5595237267117,"[17 30 16 47 15 36 39 37 25 46 27 40 42  6 12 20  0  5 33 44  7 13  9 10
 26 48 34  8 38  4 19 23 41 11 45 31 24 29  2 49  3 28 18 14 35 22 32 21
  1 43]",,,,,0.9674854278564452,Hill Climb,14,,
57,235.71790451282112,"[36 15 47 11  1 43 21 32 35 28 18 14 13 33 44  7 29 24  2 39 38  4 19 23
 41 26 10  0 20 16 12  6  5 31  9 45 46 25 37 27 42 17 30 40 49  3 48  8
 34 22]",,,,,4.811498165130615,Hill Climb,14,,
12,235.83980497427544,"[36 39 15 47  0 20 16 12  6 14 35 32 22 45  4 38 31  2 29 40 17 30 42 24
 49  3 18 28  9 26 10  5 11  1 43 21 13 33 44  7 27 19 37 25 46 23 41  8
 48 34]",,,,,1.3429105281829834,Hill Climb,14,,
74,236.28095716779663,"[10  5 42 17 30 40 34 48  8 41 23 46 25 37 27 19  4 38 39 36 31 24 29  2
 49  0 20 16 12  6 14 13 35  9 45 47 15 26  3 18 28 32 11  1 43 21 22  7
 33 44]",,,,,2.380049705505371,Hill Climb,14,,
24,236.89956402744411,"[ 6 12 16 47 20  0 10 35 13 14 33 44  7 15 36 39 37 25 46 23 41  1 43 21
 11 19 27  8 48 34 32 22  3 49 29 40 17 30 42 24  2  4 38 26  5 31 18 28
  9 45]",,,,,1.1358420848846436,Hill Climb,14,,
58,236.95290958384456,"[17 30 40 42 20 16 47 15 41 23 27 19  4 38 36 39 37 25 46 35 33 44  7 13
 14 29 24  2 49 21 43  1 11 45 26  0 10  5 18 28 32 22 34  8 48  3  9 31
  6 12]",,,,,1.800891637802124,Hill Climb,14,,
79,237.26197025956503,"[17 30 42 40 49 21 11 45 31  5 12  6 24 29  2  0 20 16 47 15 36 39 38  8
 48 34 22 32 28 18 46 25 37 27 13 14  3  9 10 26  4 19 23 41  1 43 35  7
 33 44]",,,,,1.4096944332122805,Hill Climb,14,,
96,237.41816832939293,"[14 13 35 43 21 34  3 48  8 27 19 37 25 46 23 41  1 11  4 38 15 47  0 26
 10  5 31  2 24 40 42 30 17 18 33 44  7  9 20 16 12  6 29 49 28 32 22 45
 39 36]",,,,,1.1105148792266846,Hill Climb,14,,
71,239.0101923918889,"[16 12  6 17 30 42 40 18 14 13 35 28  3 24 29 49 21 43  1 11 26 10  5  8
 48 34 22 32  7 33 44 41 23 46 25 37 39 36 15 38  4 45  9  2 31  0 20 47
 19 27]",,,,,3.301736354827881,Hill Climb,14,,
67,239.2411843742828,"[44 33  7 13 43  1 25 37 39 36 15 47 41 23 46 27 19 31 29 24  5 20 16 12
  6 17 30 42 40 18 28 22 32 35 14  3  2 49 48 34  8 21 11  9 45 26 10  0
 38  4]",,,,,1.9056150913238523,Hill Climb,14,,
28,239.63120057233192,"[36 15 47 16 17 30  0 20 39 37 25 46 27 18 14 33 44  7 13 43  1 21 32 22
 34 48  8 49  3 28 35 11 41 23 19  5 10 26 38  4 45  9 31 24 40 42 12  6
  2 29]",,,,,1.409245252609253,Hill Climb,14,,
54,240.1486999632274,"[25 37 23 41  1 43  8  9 31  5 10 12  6 17 30 16 20  0 38  4 48 28 18 14
 35 26 47 15 36 39 46 11 21 13 33 44  7 32 22 34  3 29 40 42 24  2 49 45
 19 27]",,,,,0.9049949645996094,Hill Climb,14,,
33,240.39557636222395,"[12  6 21 43  1 11  4 38 39 27 19 23 41 25 37 46 45 26 36 15 47 16  9 13
 33 44  7 22 34 48  8 32 35 14 18 28  3 49 24 40 17 30 42 20  0 10  5 31
  2 29]",,,,,1.098397970199585,Hill Climb,14,,
69,243.89438493072345,"[24 29 49  3 22 32 34 45 39 36 15 47  0 10  1 43 21 40 17 30 42  5 26 38
  4  8 48  9 31 20 16 12  6  2 11 41 23 27 19 37 25 46 35 28 18 14 13  7
 33 44]",,,,,1.8554472923278809,Hill Climb,14,,
95,244.5602447600088,"[12  6  5  0 20 16 47 15 26 10  1 43 49  2 29 40 24 31  9 48 34 32 21 11
 41 23 19  4 38 39 36  3 14 13 33 44  7 35 22  8 45 46 25 37 27 42 30 17
 18 28]",,,,,0.9464199542999268,Hill Climb,14,,
53,245.3443737022762,"[25 37 46 27 40 17 30 42  5  0 20 16 12  6 33 44 43  1 45 26 10 31 24 29
 48 34 22 32 21 11 41 23 19  9  2 49  3 28 18 14 13  7 35  8  4 38 39 15
 47 36]",,,,,1.023608684539795,Hill Climb,14,,
11,245.55838960781685,"[36 39 15 47 42 40 24 29  3 48  8 49  2 31  9 45 23 41 11 17 30  6 12 35
 13 14 18 28  5 16 20  0 10 26 21 43  1 46 25 37 27 19  4 38 34 22 32  7
 33 44]",,,,,1.0980331897735596,Hill Climb,14,,
56,245.58396873360823,"[18 28 49  9 10  0 16 20 26 45  1 43 21 32 22 34 19 27 23 41 11  8 48  4
 38 39 36 15 47 31  2 29  6 12  5  3 14 13 33 44  7 35 46 25 37 24 40 42
 30 17]",,,,,2.9621500968933105,Hill Climb,14,,
17,245.6986669891433,"[18 28 32 22 34  9  5 12  6 14 13 33 44  7 35  3 49  2 31 45 19 27 46 17
 30 21 43  1 11 41 23 25 37 39 36 15 47 16 20  0 10 26 38  4  8 48 29 24
 40 42]",,,,,1.265958547592163,Hill Climb,14,,
8,246.02918720544227,"[39 38  4 19 27  0 20 16 47 15 26 41 21 14 13 35 23 25 37 46 33 44  7 18
 28 32 22  3 34 48  8 11  1 43 49  2 31  9 45 10  5 42 24 29 40 17 30  6
 12 36]",,,,,0.9561901092529296,Hill Climb,14,,
38,247.2134492574424,"[12  6 18 28 34  8 17 30 42  9 45 25 37 38 20 16  0 40 24 10 47 15 36 39
 48 22 13 14 33 44  7 35 32 21 43  1 11 41 23 46 27 19  4 26  5 31  2 29
 49  3]",,,,,1.011352300643921,Hill Climb,14,,
93,247.28481215186704,"[10  5 31  2 49  8 48 34 22 32 35 13 14 18 47 15 36 39 23 41  1 43 21 11
  4 38 20 16  0 26 19 27 45  9  3 28  7 44 33 17 30 40 24 29 42  6 12 46
 37 25]",,,,,1.757169246673584,Hill Climb,14,,
44,248.22347551514343,"[44 33 43  1 41 23 46 25 37 19  4 38 20 16  0 26 32 22 34 45 47 15 36 39
 27 11 21 35 28 40 42 30 17  7 13 14 18 24  6 12 10  5 31  9  8 48  3 49
  2 29]",,,,,1.171128273010254,Hill Climb,14,,
52,248.39103647584787,"[43 21 28 18 29  6 12  5 14 33 44  7 13 31 20 16  0 10  9 48 34  8 45 19
 27 46 23 41  1 11 40 17 30 42 24  2 49 35 32 22  3 26 47 15 36 39 38  4
 37 25]",,,,,1.1805391311645508,Hill Climb,14,,
10,250.0653324682776,"[25 37 46 27 19  4 26  0 20 16 12  6 17 30 42 45 23 41 11  8 48  3 49 24
  2 31 10 15 47  5  9 28 18 35 22 32 21  1 43 13 14 36 39 38 34 33 44  7
 29 40]",,,,,1.1429738998413086,Hill Climb,14,,
82,250.1990567945436,"[43 21 48  8 19  4 38 20 16  0 10 31  2 49  9 45 26 47 15 36 39 37 25 46
 13 33 44  7 14 18 28 34  3  6 12  5 27 23 41  1 11 40 17 30 42 24 29 22
 32 35]",,,,,2.963797092437744,Hill Climb,14,,
3,252.18743199771595,"[44 33  7 13 14 31  5 45 21 43  1 11 10  0 16 20 38  4 46 23 41 26 47 15
 12  6 24 29  2 49  9  8 48 34  3 22 32 35 28 18 40 17 30 42 27 19 36 39
 37 25]",,,,,0.965829610824585,Hill Climb,14,,
27,253.74846938465103,"[ 9 31 49  3 48 45 39 36 15  6 17 30 18 28 14 13 21 43  1 46 25 37 27 19
 26 20 16 12 33 44  7 35 32 22 34  8  5 10  0 47 38  4 23 41 11  2 29 24
 40 42]",,,,,1.0085186958312988,Hill Climb,14,,
84,255.68454039388143,"[15 47 16 12  6 42 24  2 29 28 35 13 33 44  7 14 18 17 30 40 49 21 43  1
 11  4 38 36 39 37 25 32 22 34 45 19 27 26  5 31  3 48  8  9 10  0 20 46
 23 41]",,,,,2.217750310897827,Hill Climb,14,,
4,256.04955804366546,"[36 39 15 47  0 28 18 14 13 35 23 41 33 44  7 21 43  1 11  3 49  5 10 26
  9 48 32 22 34  8 45 20 16 12  6 42 31 19 46 25 37 27 30 17 40 24 29  2
  4 38]",,,,,1.1473076343536377,Hill Climb,14,,
36,256.27661262979484,"[45 31  2 24 40 17 30 42 46 25 37  4 38 16 12  6 29 49  3 13 33 44  7  0
 20 47 15 36 39  8 48 34 28 35 32 22 19 27 23 41  1 43 21 11 26 10  5  9
 18 14]",,,,,1.0315930843353271,Hill Climb,14,,
98,256.4377032790292,"[36 20  0 10  5 33 44  7 13 38  4 46 25 37 39 15 47 26 31  2 49  3 22 35
 14 28 18 29 24  9 45 11 41 23 16 12  6 17 30 42 40  8 48 34 32 21 43  1
 27 19]",,,,,1.0827865600585938,Hill Climb,14,,
1,257.14042446891085,"[ 8 48 34  3 22 32 35 28 49  9 45 27 23 41  1 43 30 17 33 44 21 11  5 10
 26  4 19 46 25 37 38 39 36 15 31  2 24 40 42  6 12 16 47 20  0 29 18 14
 13  7]",,,,,0.8685405254364014,Hill Climb,14,,
30,265.01400770767907,"[18 28  5 10 15 47 20  0 26 34 35 13 14 33 44  7  6 12 16 19 27 45 31  2
 29 24 40 17 30 42 36 39 48  8 11 21 43  1 46 25 37  4 38  9 49  3 22 32
 41 23]",,,,,0.9457645416259766,Hill Climb,14,,
5,266.84830206019257,"[12 10  5 21 33 44  7 13  3 49 26 47 15 36 11 43  1 41 23 19 27  8 34 48
 29 24  2 45 46 25 37 39 38  4 31 40 42  6 17 30 18 28 14 35 32 22  9  0
 20 16]",,,,,0.6758148670196533,Hill Climb,14,,
35,276.52357209430386,"[47 16 20 46 23 41 11 31  2 49 48  8 45  4 38 15 36 39 37 25 32 33 44  7
 35 21 43  1 26  0 10  9 34 22  3 24 29 28 13 14 18 40 12  6 17 30 42  5
 19 27]",,,,,1.041914701461792,Hill Climb,14,,
25,278.50971857350885,"[29 49 25 37  2 24 42  6 12 16 47 14 13 33 44  7 35 43  1 21 32 22 10  0
 20 26  3 28 18 40 17 30  5  4 38 15 36 39 27 19 46 23  8 34 48  9 31 45
 11 41]",,,,,0.9140825271606444,Hill Climb,14,,
32,278.5936893000807,"[ 6 12 16 47 15 36 39  1 43 49  2 42 20  0 10 14 13 21 19 27  8 48 37 25
 46 23 41 11  9 45  4 38 26  5 31 28 35 32 22 34  3 40 30 17 33 44  7 18
 29 24]",,,,,0.769486665725708,Hill Climb,14,,
87,286.5785869881425,"[44 33 47 15 36 39 27 37 25 46 23 41 20 16 12  6 17 30 42 18 28 19  4 38
  5 31  3 22 32 34 48 49 29 40 24  2  1 43  7 13 14 35 10  0 26 11 21  8
  9 45]",,,,,1.697087049484253,Hill Climb,14,,
83,204.9124759273165,"[40 46  6  5 27  0 14 20 17 26  9 31 44 47  4 13  3 29 19 12 24 36 18 48
 15  1 41 16 38 32 43 21 37  8 28 49  7 33 34 25 35  2 42 23 22 30 10 45
 11 39]",,,,,3.191396474838257,Hill Climb,87,,
49,208.53866432058976,"[42 34 25 35  2 33  7 49 41 31  9 26 17 13 24 36 18 48 12 15  1  3 19 29
 20 14  0 27  5  6 46 40 30 10 45 39 11 22 23 28 16 38 32 43 21 37  8 44
 47  4]",,,,,2.053689956665039,Hill Climb,87,,
39,209.1185911961433,"[49 28 16 41 44  8 37 21 43 32 38  7 22 11 48 36 18 39 45 10 30 27 34 25
 35 33  2 42 23 31 17 26  9 29 19  3 12 24 15  1 13  4 47 20 14  0  5  6
 40 46]",,,,,0.9990835189819336,Hill Climb,87,,
51,210.9313987641065,"[21 43 32 38 16 41 47 13 24 48 12 15  1  3 19 29  9 44 28 49  2 42 23 20
 14 22 36 18 39 11 45 10 30 27 34 25 35 33  7  8 37 31 17 26  4  0  5  6
 40 46]",,,,,1.9350578784942627,Hill Climb,87,,
14,211.49308050648716,"[ 9 17 31 44 47 23 42 34 25 35 22 24 15 12 30 10 45 11 39 18 36 48  1  3
 19 29 26  4 13 20 14  0 27  5  6 40 46  2 33 21 43 32 38  7 49 28 16 41
  8 37]",,,,,1.4355967044830322,Hill Climb,87,,
74,213.5309311102532,"[21 43 32 38 17 26  9 31 37  8 23 42 20 14 30 10 45 39 18 48 15  1  3 19
 29 34 25 35  2 33  7 49 28 16 41 44 47  4 13 24 12 36 11 22  5  6 40 46
 27  0]",,,,,1.961986780166626,Hill Climb,87,,
57,215.55904773050625,"[21 43 32 38  8 37 31  9 29 19 48 36 18 39 11 45 10 30  0 14 20 41 44 47
 17 26  3  1 12 15 24 22 13  4 23 42 27  5  6 40 46 35  2 49 28 16  7 33
 25 34]",,,,,3.764349460601807,Hill Climb,87,,
2,216.0107056667139,"[12 15 24 11 10 30 45 39 18 36 48 22 20 14  0 27  5 42 23 13  1  3 19 29
  9 26 17 31 41 16 28 49  2 34 25 35 33  7 21 43 32 38 47  4 44 37  8  6
 40 46]",,,,,3.062443971633911,Hill Climb,87,,
60,216.13497158956224,"[37  8 44 31 13 24 12 15  1  4 47 16 21 43 32 38  7 49 33  2 35 34 25 28
 41 17 26  9 29 19  3 39 45 10 30  0 14 20 23 42 22 11 18 36 48 27  5  6
 40 46]",,,,,1.4249451160430908,Hill Climb,87,,
91,217.27622135943355,"[49  7 33  2 23 26  9 29 19  3 12 15  1 13  4 20 14  0 27  5  6 40 46 35
 25 34 21 43 32 38 41 47 44  8 16 28 42 22 30 10 45 11 39 18 36 48 24 17
 31 37]",,,,,1.4960269927978516,Hill Climb,87,,
95,218.5364458979635,"[34 25 35 11 39 18 36 48 12  1 13  4  3 19 29 44 41 28 16  8 37 31  9 26
 17 47 27  5  6 46 40 30 10 45  0 14 20 22 24 15 23 42  2 33 49  7 38 32
 43 21]",,,,,3.737773180007935,Hill Climb,87,,
75,219.98532037304412,"[34 25 35 20 30 10 45 22  4 47 44 31 17 36 18 39 11 48 24 12 15  1 13 23
 42 14  0 27  5  6 40 46  2 33  7 49 28  8 37 21 43 32 38 16 41 26  9 29
 19  3]",,,,,1.2899563312530518,Hill Climb,87,,
78,221.19234971408133,"[48 24 12 15  1  3 19 29  9 26 17 31 37  8 44 41 16 28 23 36 18 39 11 45
 10 30  0 22 13  4 47 49  7 42 14 20  2 33 35 25 34 21 43 32 38 46 40  6
  5 27]",,,,,2.1361875534057617,Hill Climb,87,,
62,222.87664520226664,"[ 2 33  7 49 16 28 23 20 14  0 30 10 45 39 19 29  3 12 24 15  1 13  4 17
 26  9 31 37  8 44 41 38 21 43 32 47 22 11 18 36 48 42 35 25 34 27  5  6
 40 46]",,,,,1.3433878421783447,Hill Climb,87,,
21,224.78662214506704,"[34 25 35 36 18 39 11 45 10 30 27  0 24 15 12 48 22 14 20 23 42  2 33  7
 49 28 41 44  8 37 31 17 26  9 29 19  3  1 21 43 32 38 16 47  4 13  5  6
 40 46]",,,,,0.9802794456481934,Hill Climb,87,,
82,225.40425254951964,"[34 25 35 20 14  0 45 11 36 48 24 23 42 27  5  6 40 46  2 33  7 49  8 37
 21 43 32 38 16 28 41 44 47  4 13  1 15 12 18 39 10 30 22 31 17 26  9 29
 19  3]",,,,,1.9919509887695312,Hill Climb,87,,
1,226.3865875512309,"[40 46  6 30 10 45 39 11 22 42 23 24 36 18 48 12 15 47 41  2 35 34 25 33
  7 49 28 16 32 21 43 38  5 27  0 14 20 44  8 37 31  4 13  1  3 19 29  9
 26 17]",,,,,1.1850132942199707,Hill Climb,87,,
12,226.4100483275448,"[17 44  8 37 31  9 26  4 22 11 39 18 36 48 24 12 15  1  3 19 29 13 20 14
  0 27 45 10 30  5  6 40 46  7 32 38 35 25 34 21 43 16 28 41 47 23 42  2
 33 49]",,,,,1.4101049900054932,Hill Climb,87,,
81,227.44990220231008,"[34 25 47 17 26  9 31 37  8 44 41 16 21 43 32 38 28 49  7 33  2 35 14 20
 42 23  4 13  1 24 36 18 48 12 15 22  0 27  5  6 40 46  3 29 19 39 11 45
 30 10]",,,,,2.851823329925537,Hill Climb,87,,
28,228.35595721204444,"[ 0 14 27  5  6 40 46 20 22 30 10 45 26 17 31 37  8 13 24 48 36 18 39 11
 12 15  1  4 47 44 41 16 28  7 33 49  9 29 19  3 23 42  2 21 43 32 38 35
 25 34]",,,,,0.9466464519500732,Hill Climb,87,,
4,228.9502293348852,"[37  8 44 41 28 49 33  2  6 40 46  7 21 43 32 38 16 47 17 26  9 31 23 42
 20 14  0 30 10 45 11 39 18 36  3 19 29  4 13  1 24 15 12 48 22 27  5 35
 25 34]",,,,,2.166088342666626,Hill Climb,87,,
66,229.2088982797289,"[ 7 33 42 22 11 39 18 36 48 12 24 45 10 30  6 46 40  5  4 47 44  8 37 21
 43 32 38 16 23 20 14 27  0 13  3 29 19 15  1  9 26 17 31 41 28 49  2 35
 25 34]",,,,,1.7077505588531494,Hill Climb,87,,
58,229.7927182703717,"[34 25 35 33 49 28 16 41 31  9 26 17 21 43 32 38 27  0 14 20  8 37 44 47
  4 13 24 12 18 39 45 10 30  6 46 40  5 22 11 36 48 15  1  3 19 29 23 42
  2  7]",,,,,1.4711582660675049,Hill Climb,87,,
15,230.04803441689404,"[18 36 48 12 15 24 23 42 20 14 22 45 39 11 28 16 21 43 32 38  7 49 41 44
 47  4 13  0 27  5  6 46 40 10 30 34 25 35  2 33  8 37 31 17 26  9 29 19
  3  1]",,,,,1.163710117340088,Hill Climb,87,,
45,230.9883762090024,"[ 7 33 34 25 35  2 49 28 23 22 18 36 48 12  3  4 47 26 19 29  9 17 31 37
  8 42 27  5  6 46 40 30 10 45 39 11 24 15  1 13 44 21 43 32 38 16 41 20
 14  0]",,,,,1.7006020545959473,Hill Climb,87,,
37,231.2678498643,"[34 25 35  2 13  3  1 24 11 39 18 36 48 12 15 45 10 30  5 27  0 14 20 42
 23 44 41 16 21 43 32 38 28 49  7 33 46 40  6 22 19 29  9 26 17 31 37  8
 47  4]",,,,,0.915454626083374,Hill Climb,87,,
93,232.08947471204647,"[39 11 23 42 35 25 34 46 40  6 17 26  9 31 37 21 43 32 38  7 49 33  2 20
 22 13  4 47 44  8 16 28 41 29 19  3  1 24 15 12 48 36 18 45 10 30  5 27
 14  0]",,,,,2.142380714416504,Hill Climb,87,,
29,233.41655468195955,"[18 39 11 22 14  0 27  5 30 10 45 36 48 24 12 15  1 13 26  9 17 31 37  8
 44  6 40 46 33  7 49 16 28 23 20 42  2 35 34 25 29 19  3  4 47 41 38 32
 43 21]",,,,,0.941777229309082,Hill Climb,87,,
79,234.02529154416223,"[19  3  4 47  8 37 31  9 29 26 17 44  7 33  2 35 25 34 27  5  6 46 40 10
 30  0 14 24 48 12 15  1 13 41 16 28 49 42 20 22 45 11 39 18 36 23 38 32
 43 21]",,,,,1.4145488739013672,Hill Climb,87,,
48,234.46236852753924,"[39 11 18 36 48  1 13 15 12 24 22 45 10 30  6 46 40  5 27 14  3 19 29 34
 25 35  2 23 42 33  7 49 28 16  8 37 44  4 47 41 38 32 43 21 31  9 26 17
 20  0]",,,,,1.068676471710205,Hill Climb,87,,
30,234.8155790766412,"[44 23 42 34 25 35  2 14 27  5  6 46 40  0 20 17  9 26 22 30 10 45 11 39
 18 36 31 37  8 49 33  7 21 43 32 38 16 28 41 47  4  3 29 19 48 24 12 15
  1 13]",,,,,0.8812873363494873,Hill Climb,87,,
46,234.99165668638045,"[ 0 30 10 45 36 48 24 12 15  1 13 47 44  8 37  7  2 35 34 25 33 49  4  3
 19 29  9 31 21 43 32 38 16 28 41 23 42 20 14 27  5  6 40 46 17 26 22 11
 39 18]",,,,,2.7664618492126465,Hill Climb,87,,
97,235.21624890131943,"[ 4 47 44 41 16 32 21 43 38  7 28 17 26  9 31 37  8 24 12 15  1 13 20 14
 27  5  6 45 11 39 18 36 48 19 29  3 22 10 30  0 23 42 49 33  2 35 25 34
 46 40]",,,,,1.7567150592803955,Hill Climb,87,,
25,235.66886361262792,"[37  8 11 39 18 48  1 13  4 47 41 16 21 43 32 38 28 24 15 12 36 45 22 23
 44 31 17 26  9 29 19  3 42  2 49  7 33 34 25 35 20 14  0 27  5  6 46 40
 30 10]",,,,,0.9845185279846193,Hill Climb,87,,
70,236.15182499610637,"[37  8 44 20 14  0 27 42  2 35 25 34 45 39 11 22 23 49  7 28 16 41 31 17
 26  9 29 19  3 47  4 13  1 36 18 48 12 15 24 10 30  5  6 40 46 33 38 32
 43 21]",,,,,1.4957890510559082,Hill Climb,87,,
36,236.8774129426962,"[ 0 22 45 10 30 27  5  6 40 46 35  2 33  7  9 29 19  3  4 47 41 23 20 14
 42 49 28 16 21 43 32 38 34 25 13  1 24 15 12 48 36 18 39 11 26 17 31 44
  8 37]",,,,,1.0663928985595703,Hill Climb,87,,
69,237.6348358887949,"[39 11 45 10 30  5  2 35 25 34 21 43 32 38 16 41 24 15 12 36 18 48  1 13
 22 27  0 14 20 47 44  8 37 31  9 26 17  4 23 42 33  7 49 28 29 19  3  6
 40 46]",,,,,1.197678565979004,Hill Climb,87,,
73,238.03511543718471,"[ 5  6 40 46  2 49 28 16  7 33 34 25 35 42  3 19 29  9 26 13 15  1  4 17
 31 44 41 23 20 22 45 10 30 27  0 14 38 32 43 21 37  8 47 24 12 48 36 18
 11 39]",,,,,1.148010015487671,Hill Climb,87,,
13,239.00347363940503,"[35 33 49 17 26  9 29 19  3 36 11 45 10 30 27 25 34 46 40  6  5  0 14 20
 42  2  7 21 43 32 38 23 22  1 13  4 47 44 31 37  8 16 28 41 24 15 12 48
 18 39]",,,,,2.764688014984131,Hill Climb,87,,
67,239.20683461111517,"[31 17 26  9 29 19  3  4 47 44 41 28 20 27  5  6 46 40 30 10 45  8 37 49
  7 21 43 32 38 16 13 48 36 18 39 11 23 42  2 33 35 25 34 14  0 22 24 12
 15  1]",,,,,2.9586589336395264,Hill Climb,87,,
32,239.5759917320955,"[37  8 31  9  3 18 39 11 36 48  1 47 41 16 28 49  7 33  2 42 23 44 17 26
  4 13 15 12 24 20 14  5  6 40 46 27  0 22 30 10 45 19 29 21 43 32 38 35
 25 34]",,,,,1.1170520782470703,Hill Climb,87,,
88,240.63690576940115,"[31 17  9 29 19  3 26  4 13  1 24 48 36 18 22 21 43 32 38 42 20 30 10 45
 39 11 14  0 27  5  6 40 46 34 25 35  2 23 44 37  8 16 28  7 33 49 41 47
 15 12]",,,,,3.679429531097412,Hill Climb,87,,
86,241.60188664097507,"[21 43 16 23 24 15  1 13  3 19 29  9 26 17 41 28 35 25 34 32 38  7 49 33
  2 42 18 36 48 12 31 37  8 44 47  4 45 10 30  0 27  5  6 40 46 14 20 22
 11 39]",,,,,2.4431607723236084,Hill Climb,87,,
9,242.60181508555263,"[21 43 32 38 16 17 31 37  8 44 23 42 20 14  0 27 34 25 35  4 29 19 18 10
 30 45 39 11 13 47 41 28 49  7 33  2  6 46 40  5 22 36 48 24 12 15  1  3
 26  9]",,,,,2.6094517707824707,Hill Climb,87,,
64,242.66661497456028,"[10 30 22  4 26  9 31 17 13 24 15 12 36 11 45 39 18 48  1 21 43 32 38  7
 35 25 34 46 40  6  5 27 20 42  2 33 49 41 47 44 37  8 16 28 23 29 19  3
 14  0]",,,,,1.125942945480347,Hill Climb,87,,
76,243.3291222839407,"[ 4 47 44  8 37 31 17 13  1 22  0 14 20 49  7 33  2 46 40  6  5 45 11 39
 10 30 27 35 25 34 38 32 43 21 26  9 29 19  3 41 16 28 42 23 24 15 12 48
 36 18]",,,,,2.0610976219177246,Hill Climb,87,,
55,243.960933559266,"[37  8 44 41 23 22 10 30  2 33 32 38  7 49 28 16 21 43 31 17 26  9 29 19
  3 14 20 42 34 25 35 47  4 13  1 24 15 12 48 36 18 39 11 45  6 46 40  5
 27  0]",,,,,1.5687541961669922,Hill Climb,87,,
24,245.247297231362,"[ 7 49 16 28 42 23 13 15  1 17 38 32 43 21 31  9 26 27  5  6 46 40 30 10
 45 11 48 12 24 22  0 14 20 35 34 25  2 33 41  8 37 44 47  4  3 29 19 36
 18 39]",,,,,1.1399941444396973,Hill Climb,87,,
35,245.2661467612092,"[40 46  6  5 27  0 14 20  4 47 21 43 32 38 26  9 29 19  3 12 48 36 18 22
 23 42 35 34 25 41 31 17 11 39 45 10 30  2 33  7 49 28 16  8 37 44 13  1
 24 15]",,,,,1.0076446533203125,Hill Climb,87,,
3,245.5646170601138,"[21 43 34 25 35 24 12 15 27  5  6 40 46  2 33 32 38  7 49 13  4 26 17 47
 28 16 41 44  8 37 31  9 29 19  3  1 30 10 45 11 39 18 36 48 22  0 14 20
 23 42]",,,,,2.54708194732666,Hill Climb,87,,
61,246.3159009609872,"[42 23 24 15  1  3 19 29  6 40 46 35 25 34 21 43 32 38 16  8 37 31 44 47
  4 13 12 48 36 22 20 14  0 30 10 45 39 18 11 27  5  2 33  7 49 28 41 17
 26  9]",,,,,1.0057857036590576,Hill Climb,87,,
77,246.6567655886612,"[12 15  1 13 47 44 41 16 32 21 43 38 25 34 46 40  6  5 26  9 31 17  4 22
 45 10 30 27  0 14 20  3 29 19 48 36 18 39 11 24 23 42  2 33 49 28  8 37
  7 35]",,,,,1.5842578411102295,Hill Climb,87,,
40,248.6130602354334,"[33  7 49 44 31 17 47 24 15 12 48 36 18 39 11 22 42 28 41 16 21 43 32 38
  5  6 40 46 27 20 23  4  3 19 29  9 26 13  1 45 10 30  0 14  8 37  2 35
 25 34]",,,,,1.0227315425872805,Hill Climb,87,,
