Execução,Distância Total,Melhor Caminho,Iterações,Temperatura,Resfriamento,Tentativas,Tempo de Execução
1,521.785704589087,"[39 66 61 41 99 34 48 45 12 55 20 16 62 70 60 96 72 83 97 32 28 52 89 43
  1 74 11 46 75 92 25 37 93 38 27 68 94 21 91 44 33 85 98 69 51 76  2 50
 64  0 90 86 22 56 18 14  8 49 29 24 73 35 63 13  7 80 53 59  3  9 81  4
 10 65 47 58 40 17 30  6 42 95 79 88 31 71  5 77 26 67 87 82 15 57 78 36
 19 84 23 54]",3500,400,0.95,200,0.41265010833740234
3,521.9990572782938,"[25 66 39 87 38 86 45 51 31 67 76 55 57 36 58 71 72 73 40 24 80 60 12 64
 90  0 20 50  2 29 18 56 35 85 91 69 11 93 84 94 46 19 82  4 74  1 43 21
 63 13 14 89 34  3 83 59 48 22 32 97 28  8 65 15 47 78  9 68 37 92 75 79
 70 53 52 17 30 96 42 81 99 33 44  7 98 41 61 23 54 27 49 95  6 62 16 77
  5 88 26 10]",3500,400,0.95,200,0.34967541694641113
34,522.6837150078545,"[46 19 81 31 40 53 80 59 72 24 95 76 79 77  0 10 13 33 44 14 56 34 48  3
 42  6 71 62 16 55 47 78 36 57 58 82 75 94 68  2 17 96 28 35 85 97 22 18
 52 29 49  8 21  1 43 74 91  7 32 38 39 67  9 54 23 41 69 45 90 26  5 50
 88 93 27 84  4 15 65 20 12 60 30 70 83 73 99 61 11 98 63 89 51 86 37 92
 25 66 87 64]",3500,400,0.95,200,0.21558284759521484
26,522.9657538056762,"[70 96 17 60  6 37 75 92 25 54 99 22 97 89  3 46 66 38 45 86  2 76 79 95
 51 49 24 29 40 71  5 77 26 10 58 28 33 44  8 50 88 67 31  9 32 35 56 18
 59 52 14 98 74  1 11 69 84 81 93  4 19 87 82 36 39 57 12 65 55 20 90 64
  0 16 78 15 47 94 27 48 34 91  7 73 83 53 80 13 85 63 21 43 72 42 30 62
 68 23 61 41]",3500,400,0.95,200,0.23720860481262207
93,523.9351179884965,"[33 32 97 43 99 22 63 21 11 98 52 80 53 95 67 36 57 15 47 17 96 30 78 20
 94 81 27 45 31 83 72 12 55 39 25 92 75 37 54 69  7 85  4 38 90 28 14 13
 56 35 34  8 86 51 76 29 49  3 48 18 24  2  9 50 71 62 77 42 70  6 60 59
 73 40 79 88  5 10 26 65 64 23 61 41 74  1 84 93 46 19 66 87 82 58 16  0
 68 89 91 44]",3500,400,0.95,200,0.20715594291687012
72,525.5690428296076,"[66 39 92 84 79 90 38 15 47 16 77 64 88 81 19 27 41 61 11 51 26 20  5 29
 24 83 42 50 10 48 22 21  4 87 82  9 97 80 59 53 70 12 78 57 36 65 67 76
 95 49 52 28 18 44 33 13 14 32 85  7 56 72 73 40 30 96 17 60  6 62 71  0
 55 58  2 31  3 89  8 68 45 94  1 74 43 34 69 98 93 37 46 86 35 91 63 99
 23 25 75 54]",3500,400,0.95,200,0.17621254920959473
24,526.6871163175543,"[33 44 35 22 50 10 31 76 62 71 20 55 12 77  5 79 29 52 59 83 40 47 78 15
  0 26 68 69 21  1 43 41 54 61 99 17 60  6 58 90  4 45 86 49 73 53 80 24
 67 88 65 16 70 30 72 96 42 95  7 56 18 28 97 11 46 25 37 23  8 48 51  9
  2  3 89 13 14 34 57 36 38 82 66 75 92 27 19 81 84 63 85 91 74 94 93 98
 32 64 87 39]",3500,400,0.95,200,0.23369646072387695
22,527.9256421592713,"[33 44 14 80 53 70 77 50 67  7 13 28 18 29 31 51 78 15 16 55 57 65 97 85
 91 68  5 10  0 20 36 82 38 92 25 37 75 81 54 23 11 69 48  8 99 19 27 90
 87 66 39 64 26 76 71 30 96 17 60 12 62 86  9 45 88 58 47 22 35 56 49  3
 89 32 63 21  1 43 34 79 95 83 52 59 40 24  4 94 93 84 73 72  6 42  2 98
 74 61 41 46]",3500,400,0.95,200,0.24190831184387207
92,529.347323185552,"[62 77  5 88 64 50 67 43  1 91 44 33 14 96 30 17 45 81 66 82 87 68 69 99
 54 23 92 25 75 19 37 46 93 21 89 80 53 40 76 36 57 78 12 42 73 83 72 27
 94 86 29 24 95 71 38  4 97 32 18 56 13 35 28 70 60  6 55 39 61 41 74 63
 98 11 84 90 15 47 20 58 65  0 34 22 85  7 52 59  2 51 31 79 10 16 26  9
  8 48 49  3]",3500,400,0.95,200,0.24957585334777832
78,532.3666783081588,"[44 80 53 76 45  4 38 36 39 57 20  6 60 96 83 73 40 24  2 22 35 18 59 72
 70 31 49 68 46 75 92 62 71  9 28 56 13 32 34 77  5 97 14  7 33 85 91 69
 63 21 93 27 81 90 47 78 15 55 12 17 30 42  0 67 79 51 86 54 25 37 66 87
 82 58 16 10 19 84  1 11 61 23 41 94 88 26 64 65 99 98 43 74  8 48 89  3
 52 29 95 50]",3500,400,0.95,200,0.18540334701538086
90,535.6999995536154,"[84 93 27 98 68 40 62 12 73 83 72 70 17 96 60  6 22 56 33 53 24 88 38 92
 25 46 99 94 81 75 37 23 61 21 63 91 85 13 44  7 69 45 16 20 55 58  0 50
  5 79 29  3  9 65 39 78 64  8 49 52 59 80  2 89 18 97 35 32 76 51 34 48
 11  1 74 43 41 54 14 28 86 31 95 42 30 36 57 15 47 90 82 66 87 71 77 67
 26 10  4 19]",3500,400,0.95,200,0.2211465835571289
50,535.8749810851928,"[53 70 99 11 23 84 10 16 12 55 39 82 66 41 74 43 21 29 51 81 27 93 94 77
 62 71  6 60 17 30 96 72 83 95 31  4 19 87 20 58 36 78 57 65  9 88 26  0
 50  5 47 15 64 79 68 37 25 92 46  8 34 63 85 91  7 33 44 98 69 22 13 56
 89 49 24 40 73 52 28 54 75 61  1 35 14  2 76 67 86  3 48 45 38 90 42 59
 80 18 32 97]",3500,400,0.95,200,0.16807794570922852
29,536.3445832098042,"[37 92 75 51  2 67  5 50 19 27 25 46 36 39 66  4 11 43  1 61 41 98 63 85
 44 30 60  6 42 35 56 97 32 89 29 71  3 49 95 31 24 62 55 20 72 73 40 94
 93 84 91  7 33 14 13 99 68 64 90 38 81  8 48 86  9 26 10 47 15 78 65 34
 22 28 18 17 96 70 69 21 74 23 54 45 76 79 88 87 82 57 16 12 58  0 77 52
 59 80 53 83]",3500,400,0.95,200,0.2245187759399414
88,536.8189460257875,"[60 70 96 88 90  4 87 66 15 58 16 55 47 20 43 74 61 94 45 68 38 82  0 76
 79  5 62 51 89 18 44  7 13 35 22 97 21 69  9 31 95 67 72 73 40 77 50  2
 80 59 24 29 49 46 23 11 91 63 32 52 53 33 56 14 85 34 48 86 71 12  6 98
  1 93 84  8 83 17 30 42  3 28 99 41 54 75 57 36 78 39 65 64 10 26 37 92
 25 27 19 81]",3500,400,0.95,200,0.16115736961364746
49,538.1035323726775,"[73 53 17 96 89 97 91 63 74 41 61 68 95 83 72 70 30 52 13 56 85 69 57 36
 39 66 92 25  1 43 45 88 90 64 38 87  4 86 11 21 98 32 28 35 47 78 15 50
 34 48 77  0 58 55 26 10  5 67  9  8 94 93 37 46 75  3 59 80  2 51 99 23
 54 19 27 84 31 76 79 16 20 65 82 81 22 18 14 33 44  7 49 29 24 71 62 40
 42  6 12 60]",3500,400,0.95,200,0.21185803413391113
94,540.2474291877571,"[21 23 92 27 84 11 69 98 10 16 55 58 20  6 60 12 75 37 46 25 66 87 39 82
 64 44 33 13 63 48  8 22 43 74  1 99 79 76 42 72 83  2 29 40 51 86  9 34
  3 53 30 70 80 28 97 32 24 95 67 45 68 81 71 77  5 89 35 18 56 85 14  7
 91 90 50 26  0 88 52 59 73 49 94 41 61 54 93 19 57 15 65 31  4 38 36 78
 47 62 96 17]",3500,400,0.95,200,0.15961003303527832
61,541.9087209808242,"[14 13 56 89  8 45 68 24 40 83 59  2 31 51  3  7 91 63 98 88 50  5 76 49
 18 52 29 30 96 12 55 82 87 38  4 60 17 70 95  9 84 69 85 44 33 97 32 90
 57 36 64 54 46 25 37 92 15 47 58  0 10 26 81 61 41 21 34 48 20 16 62 77
 71 73 72 53 80 28 22 65 78 39 66 75 19 27 86 94 11  1 74 43 35 99 23 93
 67 79 42  6]",3500,400,0.95,200,0.23080015182495117
21,543.7994104005276,"[25 39 82 27 46 41 61 69 68 58 55  0 35 56 13 28 52  2 84 23 54  9 76 96
 17 30 70 40 83 59 53 80 73 72  5 77 45 48 67 50 26 88 94 99 81 90 65 64
  6 60 42 95 16 47 15 78 66 19 93 74 91 44  7 33 14 18 89  3 49 24 75 92
 37 11 21 63 34  1 43 98 86 29 62 12 10 31 51 79 71 20 87  4 22 85 97 32
  8 38 36 57]",3500,400,0.95,200,0.2329387664794922
27,544.8982063065105,"[39 90 47 15 58 64 86 19 46 92 23 41 21 85  7 53 80 11 98 69 84 93 27 94
 99 63 91 33 44 35 49 89 97 56 22 32  1 74 61 43 36 57 38 26 77 50 67  3
 34 18 28 13 14 48  8  2 52  5 95 42  6  9 45 88 51 29 59 73 71  0 65 87
 68 81 10 62 76 31 24 83 60 30 96 12 55 78 16 20 79 40 72 70 17 54 25 37
 75  4 82 66]",3500,400,0.95,200,0.19681358337402344
5,546.4348391196733,"[85 91 99 84 19 27 93 32 22 97 35 56 59 72 76 51 31 88  0 16 20 65  5  2
 29 89 14 13 44 33 96 30 17 70 60 79 81 38 66 82 87  4 41 54 37 23 61  1
 39 90 26 10 11 74 43 63  7 28 18 42 62 71 50 75 25 92 94 86 48 34 52 40
 24  3 49 58 78 57 36 64 67  8 95 80 53 73 83 55 47 15 46  9 69 98 21 68
 45 77 12  6]",3500,400,0.95,200,0.37602996826171875
17,547.2769444867589,"[12 62 71 76 95  2 29  7 44 91 85 23 46 75 92 84 32 28 18 97 63 69 99 31
 79 36 39 82 47  0 70 17 60  6 87  4 38 66 37 74  1 43 13 33 96 30 10 77
  5 48 22 89  9 16 55 15 78 57 19 27 41 61 54 93 34  8 64 26 72 80 24 49
  3 56 14 35 51 67 88 50 42 40 73 83 53 52 59 11 21 98 90 58 20 65 68 81
 94 86 45 25]",3500,400,0.95,200,0.18848204612731934
38,547.729478553042,"[54 46 25 75 93 86  2 24 40 79 64 10 36 92 37  8 52 59 85 91 63 99 94 23
 98 18 53 80 45 81 19 84 41 61 11 68 62  6 71 89 28 35  7 44 33 77 50 88
 95 73 72 83 96 17 42  5 57 78 39 15 67 31 51  9 48 97 22 56 32 43  1 74
 21 27 58 47 82 38 66 87 65 90  4 69 14 13 76 26 20 16 60 30 70 29 34  3
 49  0 55 12]",3500,400,0.95,200,0.25235414505004883
59,548.3791527661733,"[63 97 59 52 13 14 56 85 35  7 33 17 30 18 28  3 72 83 53 80 81 87 66  4
  8 48 34 77 16 20 58 90 45 69 98 22 86  9 51 76 70 96 75 25 46 19 94 84
 93 82 39 57 36 78 15 47 10  5 89 32 21  1 74 54 23 43 99 49 31 50 79 29
 40 73 42 71 62 88 68 67 38 65 26 64  0 12 60  6 55 92 37 27 11 44 91 61
 41  2 24 95]",3500,400,0.95,200,0.3774378299713135
42,548.8613971441345,"[12 55 16 47 26 50 51 91 63 69 67 76 64 62 73  7 44 33 35 28 29 24  2 99
 61 41 86 49  3 48 34 94 84 98 43  1 74 23 54 82 57 36 39 19 27 38  4 65
 20 10 68  8  9 79 95 88 58  0 77  5 56 13 14 52 60 72 83 40 18 85 97 45
 66 87 93 21 11 25 92 90 78 15 42 70 30 96 17  6 71 31 81 75 37 46 32 22
 89 59 80 53]",3500,400,0.95,200,0.1845715045928955
55,549.4118685388354,"[59 40 73 72 71 77 50 88  5 62 47 55 36 39 66 54 23 61 41 11 27 19 93  2
 95 10 16 12  6 49  3  7 33 44 89  0 20 26 45 84 81 65 58 78 15  4 28 35
 14 18 83 30 86 68 37 75 87 38 90 94 69 91 63 22 32 97 85  1 74 52 80 53
 98 21 43 99  8 48 64 57 82 92 25 46 17 96 60 70 29 24 42 76  9 51 79 67
 31 34 56 13]",3500,400,0.95,200,0.4035024642944336
52,551.1666827779699,"[41 84  4 38 45  8 34 28 89 77 71 62 70 60 87 66 48 44 91 63 88 90  9  7
 33 85 18 65 15 78 57 55 47 50  5  6 12 16 58 26 64 20  0 10 42 72 83 19
 93 46 37 25 75 27 92 11 98 21 43 97 32  3 49 29 31 81 94 23 69 99 35 52
 59 13 74  1 54 61 22 14 56 40 17 30 96 95 76 79 82 39 36 67 51 68 86  2
 24 73 53 80]",3500,400,0.95,200,0.21304082870483398
62,551.6973403070549,"[95 51  8 11 61 41 74 43 84 92 25 27 19 26  0 58 20 10 69 21 98 48  2 42
 72 40 24 29 89 63 44 13 14 56 32 22 67  5 39 66 87 38  4 49 52 59 35 97
 34 36 57 78 16 77 50 94 93 81 90 64  6 17 96 70 30 73 83 18 28 88 82 15
 47 65  9 99  1 54 46 23 62 60 12 55 71 76 53 80 33  7 85 91  3 45 86 75
 37 68 31 79]",3500,400,0.95,200,0.2349095344543457
98,553.6023381198562,"[68  9 22 97 35 32 43 74 91 52 59 72 16 58 47  0 64 15 57 13 18 89  3 51
 50 65 10 71 77 30 96 42 49 41 61 63 48  8 86 45 79 29 53 80 93 84 11 99
  6 12 62 76 31 81 94 69  1 34 85  7 14 56 23 25 66 39 75 37 46 54 98 21
 33 44 28 88 26  5 67  2 24 40 83 73 95  4 38 82 92 27 19 90 87 36 78 55
 20 70 17 60]",3500,400,0.95,200,0.17110705375671387
68,554.4623786694888,"[44 13 61 41 48  8 95 33 14 18 56 28 91 85  7 32 49 31 45 11 99 69  1 98
 84 38  4 75 37 72 83 97 35 24 76 60 17 59 53 73 77 79 67 42 40 62 26 50
 19 25 92 46 23 54 68  9 86  2 70 96 30 82 39 57 36 78 15 47 55 58 10 88
 51 63 21 74 43 94 81 90 16 12  6 29 52 80 34 93 27 66 87 64 65 20  0 71
  5 22 89  3]",3500,400,0.95,200,0.1489882469177246
64,555.6424327014715,"[10 50 64 26  0 65 58 55 72 17 96 42 40 81 93 94 99 84  9 76 95 71  6 12
 39 15 78 87 38 67 31 24  2 29 49 34 69 98  7 85 32 22 59 52 73 83  3 48
 68  5 77 60 30 70 27 19 61 21 28 80 53 18 63 91 45 36 57 47 20 16 62 89
 33 44 54 46 37 75 92 25 74 43 11 66 82 86 51 79 88  4 90 41 23  1 56 35
  8 97 13 14]",3500,400,0.95,200,0.17060017585754395
96,556.4037609284518,"[ 5 88 64 90 82 66  4 85 44 91  9 67 26 50 45 31 76 79 10 77 16 36 39 57
 58 72 83 73 28 18 89 49 34 69 11 61 32 51 24 70  2 68 46 93 94 81 86 56
 97 29 95 62  6 12 20 42 71 55 47 78 15 35  7 33 53 80 59  3 40 52 14 13
 63 21 43 54 92 19 38 87 27 84 99 41 23 75 25 37 65  0 60 17 30 96  8 48
  1 74 98 22]",3500,400,0.95,200,0.22881460189819336
2,557.6860583456015,"[87 90 39 55 62 40  3 34  8 54 61 41 99 68 45 79 95 49 56  7 14 18 53 80
 24 76 71  0 20 10 77 50 42 70 30 12 16 65 64 74 43 21  1 69 27 98 63 35
 29  2 86 51 67 88  9 94 46 93 19 31 72 52 59 60 17 89 28 85 91 48 26 58
 78 47 15 57 36 38 84 23 75 66  4 82 81 22 32 97 13 33 44 11 37 92 25  5
  6 96 73 83]",3500,400,0.95,200,0.23954033851623535
48,558.6543509389805,"[62 77 86 97 85 14 73 40 52  2 81 19 38 65 88 68 48 34  8 54 92 46 23 21
 91 44 33 90  4 64 26 99 69 61 41 43  3 49 31 79  9 51 76 12  6 42 56 13
  7 35 89 59 70 17 72 83 66 75 37 93 10  0 55 78 36 57 47 87 82 27 94 63
 28 18 53 80 45 84 11 98 22 32  1 74 25 39 15 58 20 71 50  5 67 95 29 24
 16 60 30 96]",3500,400,0.95,200,0.21738886833190918
13,558.8950790260914,"[25 92 37 66 82 64 87 75 61 74 33 44  7 63 91 45 79  5 60 30 62 71 80 35
 56 13 14 21 98 43  1 69 94  8 48 24  2 40 41 23 11 99 73 83 72 42  6 55
 12 70 95 10 77 47 15 58 38 19 54 46 27 81 68 31 17 96 76 67  9 89 97 32
 85 34 84 93 16  0 20 26  4 78 57 36 65 50 29 51 49  3 52 53 59 18 28 22
 86 90 88 39]",3500,400,0.95,200,0.1387159824371338
6,565.4261572538699,"[36 39 82 38 93 11 91 85 33 13 44 74 21 98 32 56 14 54 92 25  1 43 63 28
 72 83 52 48 37 75 53 17 96 30 60 70  6 24 31 76 79 55 57 65 88 34  7 35
  3 16 20 81 27 19 87 66 46 84  2 51 67  0 58 12 62 10 50 18 22 97 49 29
 73 89  8 68  4 78 15 47 26 94 23 41 61 69 99  5 77 71 42 95  9 86 45 90
 64 40 59 80]",3500,400,0.95,200,0.31322383880615234
25,569.4064039252336,"[80 52  9 48  8  2 40 29 68 94 54 93 66 38 27 23 61 86 34 22  7 13 85 91
 98 21 18 28 74 41 11 84 60 17 53 59 16 55 64  3 33 44 14 89 88 26  0 82
 87 39 15 65 47 58 20 31 49 56 35 97 63 69 57 36 78 12  6 73 72 83 24 51
 50 10 25 92 75  4  5 79 90 37 46 95 42 70 30 96 32 43  1 99 67 76 71 62
 77 45 81 19]",3500,400,0.95,200,0.2400226593017578
33,574.9989898842788,"[42 71 62 33 44 53 96 30  3 34  8 12  6 72 73 67 50 79 51 31 76  0 58 68
 93 43  1 21 98 99 84 54 23 41 88 16 55 60 17 70 19 46 27 59 80 40  2 29
 24 95 65 82 66 64 91  7 13 63 11 86  9 10 26 87 78 57 15 47 20 90 45 48
 89 22 28 14 85 56 35 94 25 75 81  4 38 69 97 32 18 52 83 49  5 77 36 39
 37 92 61 74]",3500,400,0.95,200,0.23806166648864746
44,578.8799972189689,"[91 32 97 85 44 33 89 34 93 37 25 66 87 81  4 68 48 22  3 31 20 15 47 45
 41 61 88 76 67 56 18 52 80 73 24  8 99 42 30 96 28 35 83 72 95 79 64 90
 50  9 94 84 11 63 21  1 43 74 54 46 75 29  2 49 14  7 13 23 27 19 57 36
 78 26 10 12 70 17 77 62  6 60 53 59 40 55 58 16  0 38 92 98 69 86 51 71
  5 65 82 39]",3500,400,0.95,200,0.22175312042236328
87,579.9379943621167,"[14 13 56 96 30  9 48 28 35 97 49 24 53 86 45 66 82 26 72 71 62 80 83 42
 12 20  0 16 55 15 47 64 88 50 76 95  2 81 75 92  8 85  7 22 34 91 63 98
 58 10  5 77 79 40 69 21 89 52 59 18 33 44 39 36 57 78 65 90 84 94 68 99
 23 19 38 87  4 29 73 70 17 60  6  3 32 11 41 54 37 25 46 93 27 61 74  1
 43 67 31 51]",3500,400,0.95,200,0.1248009204864502
16,589.2516682452296,"[42 88  0 16 20 62 77 51  8 75 37 54 84 45 10  5 93 46 92 41 61 43  1 44
 80 30 70 31  2 67 26 64 19 27 11 74 98 21 63 91 33 34 15 78 58 50 68 81
  4 38 87 99  3 28 52  9 86 48 89 56 97 32 49 24 29 22 35 14  7 85 13 18
 69 94 90 65 12  6 95 40 17 96 60 23 25 66 36 55 57 47 53 59 73 79 76 72
 83 71 82 39]",3500,400,0.95,200,0.1516399383544922
53,589.3083867293591,"[28 97 21 43 11 18 52  2 29 95 73 80 40 17 30 53 44 85 91 63 46 81 47 58
 16 12  0 64 77  5 62 96 70 50 51 76  6 20 78 39 75 54 93 27 19 37 92 25
 35 33  7 98 87 38  4 66 82 90  9 24 72 34 48  8 69 61 41 23 49 45 32 22
 86 68 94 84 65 36 57 79 14 13 56 88 71 26 10 67 42 59 83 60 15 55 31  3
 89  1 74 99]",3500,400,0.95,200,0.15062427520751953
45,605.9793850046169,"[32 22 53 17  8 21  1 52 80 30 96 70 71 88 64 82 87 66 25 92 46 27 41 61
 94 93 84 67 42 77 16 62 76  2 89  3  9 31 26 47 65 10 50 75 37 11 63 79
  6 12  5 45 81 51 95 29 73 40 20 58 35 33 91 14 28 18 24 49 69 43 74 86
 57 78 15 55  0 90 98 99 48 34 85 13 56 44  7 97 23 54 19 72 83 59 68  4
 36 39 38 60]",3500,400,0.95,200,0.1558222770690918
