Execução,Distância Total,Melhor Caminho,Iterações,População,Mutação,Tentativas,Tempo de Execução
80,364.8487148074145,"[19 51  6 52 53 62 33 86 83 54  7  0 77 37 23 71 48 47 40 17 45 32 12 15
 87 85 27 20  9 88 30 43 18 41 89 96 24 73 50 76 10 35 57 80 36 38 58 92
 29 59  2 90 34 44 39 64  5  1 84 82 25 98 42 72 78 26 94 11 91 97 55 81
 56 68 93 66 70 60 28  4 99 79 13 63 16  8 61 31 65 46 22 14 95  3 67 75
 21 74 69 49]",800,500,0.2,30,190.84289956092834
89,366.1537929596146,"[32 21 17 48  3 87 15 98 82  1  5 78 85 94 26 93 68 56 23 69 40 71 20 70
 66 36 38 92 59  2 33 79 86 16  7  8 83 99  4 54 61 76  6 10 88 30 55 97
 91 11 35 60 28 63 13 34 80 64 27 72 42 25 84 57 44 39  9 52 43  0 22 18
 89 96 24 51 73 46 50 90 62 29 58 53 14 95 81 77 37 41 19 31 65 49 47 67
 75 12 74 45]",800,500,0.2,30,197.91768336296082
76,366.81912396424076,"[87 42  1 66 70 80 36 38 58 92 34 44 57  9 39 97 81 41 18 22  0 43 55 30
 88 35 90 62 59 13 63 83  8 16  7 76  6 60 28 91 11 27 68 93 14 95 56 23
 40 17 12 75 67 47 48 71 24 19  4 54 61 10 52 20 64 26 94 85 78 72  5 82
 84 25 98 15  3 37 77 46 50 51 73 89 96 49 69 32 21 74 45 99 86 79 33  2
 29 53 65 31]",800,500,0.2,30,181.60285329818726
38,367.5137198486988,"[31 65 19 61  8 16 54  7 76  6 46  0 14 95 23 56 77 41 24 51 52 44 39 35
 11 91 88 30 43 55 97 93 85 78 72 42 94 26 27 20 34 29 58 38 80 68  3 87
 15 71 49 69 47 48 98 25 84 82 64  9 57 60 86 79 13 63 99  4 83 62  2 59
 33 90 28 10 50 73 96 89 18 81 37 17 32 21 74 45 40 22 53 92 36 70 66  1
  5 67 75 12]",800,500,0.2,30,192.09678053855896
26,367.8786673696876,"[87 15 23 37 96 24 51 73 43 92 58 29 13 63 99 83 88 30 81 77 22 55 39 34
 36 38 53 52  6 76 61  7 54  4  8 16 90 33  2 59 62 79 86 28 60 44 80 64
 85 78 72 82 25 84  1  5 27 20 10 19 31 65 50 91  9 57 35 11 97 56 17 40
 49 69 71 48 47 67 68 95 14 93 94 26 70 66 42 98  3 75 12 32 21 74 45 41
 89 18  0 46]",800,500,0.2,30,191.40335631370544
47,368.9716309178969,"[70 66 26 94 27 64 20  9 57 39 13 63 61  7 10 76  6 58 38 92 29  2 59 79
 86 83 99  4 60 53 44 11 91 22  0 73 51 65 31 19 24 18 77 81 14 95  3 15
 87 78 72  5  1 42 98 67 75 12 17 47 48 71 69 49 41 89 96 45 21 74 32 40
 68 80 36 34 90 33 62 28 52 30 55 97 56 23 37 93 85 84 82 25 35 88 43 46
 50 54  8 16]",800,500,0.2,30,190.08037042617798
95,369.1106889704386,"[99 83 63 13 79 86 90 60 39 57  9 80 64 26 42 25 82 84 70 34 58 29 59  2
 33 62 28 52 91 97 68 93 95 71 49 69 40 17 23 37 41 46  0 55 30 88 50 73
 18 96 89 24 51 61  8 16 76 43 22 81 48 47  3 78 85 94 27 20 11 77 56 45
 74 21 32 12 75 67 15 87 14 10  4 54  7  6 72 98  5  1 66 36 38 92 53 44
 35 19 65 31]",800,500,0.2,30,192.12100839614868
51,369.44700143682104,"[79 90 33 62 92 38 80  9 57 39 52  6 61  8  7 76 50 46 22 81 77 37 48 47
 49 71  3 72 42 82 84 25 78 85 27 20 30 10 83 63 13 86 28 60 97 74 21 32
 45 12 95 68 93 64 36 58 29 59  2 44 11 91 88 55 43  0 73 51  4 99 16 54
 19 65 31 24 96 89 18 41 67 75 17 40 69 23 56 14 15 87 98  5  1 66 70 34
 53 35 26 94]",800,500,0.2,30,188.75805830955505
56,369.8437982371546,"[24 51 73 96 18 41 77 37 23 81 97 30 11 20 35 53  2 59 29 58 92 38 36  1
 82 84 25 85 26 94 93 47 48 71 69 49 22  0 10 76 61 54 16 90 34 80 64 68
 14 95 78  3 15 87 27  9 57 39 91 88 52  6  7  8  4 99 83 86 79 33 62 44
 70 66  5 42 72 98 67 75 12 17 40 56 43 55 60 13 63 28 50 46 19 31 65 89
 45 74 21 32]",800,500,0.2,30,189.2014925479889
45,370.03368089174853,"[ 4 99 83 16  8 61 50 46 73 18 41 37 69 23 56 77 22  0 43 28 60 53 29 34
 44 35 30 55 81 97 91 80 36 66 70 64 57  9 39  7 54 19 31 65  6 52 88 11
 94 26  5  1 98 42 72 85 27 20 10 76 86 90 59  2 68 93 14 95  3 87 15 71
 48 47 12 75 67 17 40 49 89 96 24 51 63 13 79 33 62 58 92 38 25 84 82 78
 45 74 21 32]",800,500,0.2,30,189.36620378494263
77,370.9208128463069,"[93 94  9 34 92 29 53 44 39 88 97 22 81 18 24 51 65 31 19 76  6 83 60 64
 70 66  1  5 98 15 87  3 20 57 59  2 62 90 35 27 26 85 42 72 78 95 12 32
 21 74 45 40 17 47 48 71 37 77 55 30 10 50 46 73  0 43 52 28 16 99  4 54
  7 61  8 63 13 79 86 33 58 38 36 80 11 91 56 23 69 49 96 89 41 68 14 25
 82 84 67 75]",800,500,0.2,30,189.42932176589966
55,371.4899540348654,"[98 72 94 70 66 36 38 57 39  7 61 19 31 65 51 21 32 12 75 67 17 74 45 23
 37 77 71 87 15  3 95 14 93 68 27 64 80  9 44 34 53 92 59  2 62 33 13 63
 99 83 60 35 10 52 88 91 11 20 26 25 82 84 48 47 40 49 69 56 81 97 30 55
 43 46 50  6 28 86 79 90 85 78 42  1  5 22  0 18 41 89 96 24 73 76  8 54
  4 16 29 58]",800,500,0.2,30,190.4056921005249
59,371.80030068309907,"[56 23 71 48 47 40 69 49 37  0 43 10 54  4 99 83 86 33 62 28 76 51 73 18
 22 30 68 14 95 67 75 12 32 45 74 21 17 24 96 89 41 93 72 42 25 82 84  1
  5 98 15 87  3 35 39 57 92 58 29 53 60 16  8  7 61 80 36 38 59  2 34 44
 91 97 77 81 55 88 52 63 13 79 90  9 64 26 94 27 11 46 50 65 31 19  6 20
 78 85 66 70]",800,500,0.2,30,192.59371876716614
71,372.24976228013884,"[51 73 89 96 77 56 15 87  3 98 72 85 93 35 28 16 99  4 54  8  7 61 43  0
 22 97 55 30 88 52 83 63 79 33  2 59 62 90 34 44 57  9 64 27 95 40 32 74
 21 45 49 17 48 71 23 91 11 20 70 66 80 39 60 13 86 76 46 50 19 31 65 24
 18 41 69 47 12 75 67 42  1  5 78 94 26 36 38 92 58 29 53  6 10 81 37 68
 14 84 82 25]",800,500,0.2,30,191.05911302566528
0,373.034702299585,"[51 73 46 50  8  7 52 22 81 68 85  1  5 26 94 27 20 88 30 43 10  6 76 61
  4 99 83 63 13 33 62  2 59 38 92 58 29 53 34 44 39 35 91 18 89 96  0 55
 11 64 80 36 57  9 97 23 17 32 74 21 45 40 69 49 24 31 65 19 54 16 70 66
 42 72 78 95 14 93 56 37 77 28 60 90 79 86 41 71 48 47  3 15 87 98 25 82
 84 67 12 75]",800,500,0.2,30,191.2957808971405
62,374.05628057224675,"[37 78 98 25 84 82 42 72  3 15 87 95 14 64 39 44 60 28  7 61 54 19 31 65
 51 24 68 93 94 26 27 50 46 73 96 89 17 47 69 48 71 23 56 81 55 30 76  6
 88 11 85  1  5 20 35 52 10 22 97 70 66 80 57  9 91 43  0 77 49 40 45 74
 21 32 12 75 67 86 79 33 62 90 53 34 36 38 92 58 29 59  2 13 63 83 99  4
 16  8 18 41]",800,500,0.2,30,192.73620676994324
29,374.90211156066385,"[63 86 83  7 37 56 72 82 84  1  5 66 70 36 38 92 58 29 53 90 79 13 33 62
  2 59 34 44 39 35 52  6 10 11 20 27 64 80 57  9 60 28 81 23 69 49 40 12
 67 75  3 98 25 42 78 97 43 76 19 65 31 51 24 73 26 94 85 14 71 45 32 21
 74 17 47 48 15 87 95 93 68  0 46 50 61  8 16 88 91 77 41 89 96 18 22 55
 30 54  4 99]",800,500,0.2,30,191.22806763648987
58,375.03542782322467,"[31 65 19 24 81 68 27 20 97 43 60 90 62 33 13 86 79 63 99 83 92 38 64 94
 26 85  1  5 84 82 25 42 78 71 48 75 67 95 14 93 11 91 10 76  7 51 50 46
  0 22 55 30 72 98 87 15  3 37 77 18 73  6 52 28  9 57 39 44 34 53  2 59
 29 58 36 66 70 80 35 88 89 96 45 17 40 23 56 61 54  4 16  8 41 49 69 47
 12 32 21 74]",800,500,0.2,30,195.98528599739075
39,376.03187919879423,"[98 42 72 78  3 37 81 30 43 10 76  8 16 83 99 61  6 52 88 91 64 70 66 80
 36 38 92 29 59  2 79 86 90 60 28 19 31 65 50 46 73 89 96 45 12 75 67 15
 87 71 48 47 17 69 23 27 26 94 20  9 57 34 39  4 54  7 51 24 18 77 56 68
 93 85 25 82 84  1  5 11 55 97 35 44 58 53 62 33 13 63  0 22 41 49 32 21
 74 40 95 14]",800,500,0.2,30,195.36528277397156
36,376.0577979179633,"[15 98 84 42 72 78 93 85 26 94 64 20 88 73 51 61  7 54  8 83 86 79  2 59
 35 91 97 81 77 18 41 37 49 69 40 45 74 21 32 12 75 67 17 71 68 27 80 36
 38 44 39 30 55 11  9 57 28 76 19 31 65 22 14 25 82  1  5 66 70 34 53 92
 58 29 33 62 63 13 90 99  4 16  6 10 43 56 23 48 47 87  3 95  0 46 50 52
 60 89 96 24]",800,500,0.2,30,191.744886636734
43,376.516778207743,"[87 15  3 72 42  5  1 84 82 25 98 75 67 47 17 74 40 69 37 22 97 55 30 11
 91  9 57 35 88 43  0 73 24 96 41 77 13 63 99  4 76 50 46 51 65 31 19 54
  8 79 86  2 59 36 64 27 68 81 56 23 49 71 48 78 85 26 94 20 39 34 44 53
 60 28 16 83 33 62 90 52  6 18 89 45 21 32 12 95 14 93 66 70 38 92 29 58
 80 10 61  7]",800,500,0.2,30,192.77822637557983
60,377.1449477504561,"[14 95 78 72 98 42 84 85 27 20 97 55 30 43 88 63 13  2 59 62 33 86 79 90
 39 57 92 53 60 28 16  8 61 76  6 52 22 89 96 24 51 19 65 31 74 21 17 56
 77 81 93 64 80 34 44 35 11 91 50 46  0 37 23 69 40 47 48 71 68 26 94 70
 66  1  5 82 25 67 75 12 32 45 49 41 18 73 54  4 99 83  7 10 36 38 58 29
  9  3 15 87]",800,500,0.2,30,192.2264904975891
21,377.69957737147314,"[87 15  3 98 25 82 84  5  1 66 59  2 62 33 13 83 88 91 11 20 35 53 92 58
 80 64 27 68 93 14 95 47 67 45 21 74 40 49 69  9 57 34 44 39 16  8 54  7
 61 19 31 65 51 24 18 22 26 94 42 72 78 85 30 55 43 52 60 90 28 97 81 56
 71 48 23 37 77  0 10  6 76 99  4 63 86 79 29 38 36 70 17 32 12 75 41 89
 96 73 50 46]",800,500,0.2,30,190.5413796901703
50,377.9366979381735,"[12 75 67 95 26 94 27 11 10 61  7 16 28 52 50 46 19 31 65 43 55 68 93 14
 22 73 51 24 96 89 41 49 69 17 40 23 56  3 15 87 98 25 66 70 64  9 57 39
 44 53 35 88 30 97 48 71 32 74 21 45 37 77 18  0 91 20 80 36 38 92 34 60
  6 76  8 54  4 99 83 90 13 63 86 79 59  2 33 62 81 47 72 42  5  1 84 82
 78 85 29 58]",800,500,0.2,30,189.45368695259094
81,378.41380815367387,"[36 80 26 78  3 15 87 98 82 25 85 14 95 71 48 12 75 67 17 23 56 18 10 61
  6 52 88 30  0 46 50  8 16 99 83 63 13 79 86 33 62 60 28 35  5  1 84 94
 11 91 76 19 31 65 51 73 45 74 21 32 40 69 49 47 20 64 38 92 58 29 53 90
  4 54  7 43 22 81 77 37 41 89 96 24 68 93 72 42 27 55 97 39 34 59  2 44
 57  9 70 66]",800,500,0.2,30,192.32309556007385
91,379.007351917444,"[12 75 67 17 40 49 69 87 25 82 84  1  5 78 20 11 91 88 10 35 39 64 37 77
 81 14 93 68 30 55  0 46 50 73 18 89 96 24 51 65 31 19  4 63 13 28 60 80
 70 66 85 95 71 48 47 74 21 32 45 23 56 22  9 57 36 38 92 58 29 62 90 94
 26 27 52  6 16  8 54 43 97 72 42 98 15  3 44 34 53 59  2 33 86 79 83 99
  7 61 76 41]",800,500,0.2,30,205.36354422569275
8,380.64820792142524,"[60 39 34 92 38 36 80 70 66 85 78 72 98 42 25  5  1 87 15  3 93 68 56 23
 41 18 22  6 76 16  8 54  4 99 83 63 86 79 13  2 59 44 57  9 20 27 11 91
 97  0 46 50 65 31 19 28 88 43 37 48 17 12 32 74 21 45 96 89 24 51 73 55
 30 81 77 49 69 40 71 95 14 94 64 58 29 53 62 33 90 35 47 75 67 10 52  7
 61 26 82 84]",800,500,0.2,30,179.43913102149963
94,381.214748708788,"[78 94 64 59  2 62 86 79  4 54  7 61 76 10  0 77 37 49 32 21 74 45 24 51
 73 46 50 43 30 55 97 81 14 95 72 98 42 82  5 36 58 29 92 53 28 52  6 41
 67 12 75  3 87 15 48 47 17 71 23 56 35 60 90 33 13 63 99 83 16  8 88 68
 93 85 70 66  1 84 25 26 27 20  9 57 39 44 34 38 80 11 91 22 18 89 96 19
 31 65 69 40]",800,500,0.2,30,189.15807247161865
25,382.2290663967799,"[36 58 29 92 38 34 44 64 85 27 11  6 61 76 50 46 22 97 30 91 28 60 39  9
 57  8  7 19 51 73 89 49 69 48 47 56 81 35 33 79 13 63 90 52 10  0 18 77
 37 23 14 95 87 15  3 78 72  5 42 98  1 66 70 26 94 20 88 55 43 31 65 24
 96 41 21 74 32 45 40 17 67 75 12 71 68 93 25 82 84 80 53 62 86 83 99  4
 54 16  2 59]",800,500,0.2,30,196.2665090560913
20,383.5108263008543,"[33 62  2 59 29 58 92 53 97 43 10  6 76 54  4 99 83 16  7 52 88 11 15 48
 47 75 67 12 32 45 17 71 23 37 77 81 55 30 27 26 94 78 42 84 82 25 72 14
 95 56 41 89 96 18 73 51 50 46 90 86 79 63 13 35 20 70 66 80 44  9 68 93
 85  1  5 98 87  3 57 39 91  0 22 64 36 38 34 60 28  8 61 24 21 74 40 69
 49 19 65 31]",800,500,0.2,30,189.05362677574158
12,389.28264389753355,"[56 23 69 17 12 32 21 74 45 24 51 61  8  7 76 50 46 73 63 13 79 86 33 62
  2 59 34 44 39 35 88 97 81 37 49 40 47 48 14 94 11 91 30 22  0 77 95  3
 98 72 85 64 80 36 38 57  9 42 25 84 82 26 27 20 83 99  4  6 52 28 60 29
 58 92 53 90 16 54 19 31 65 10 43 55 18 89 96 41 87 15 75 67 71 68 93 78
  5  1 66 70]",800,500,0.2,30,190.79249238967896
3,393.58413610993017,"[12 75 95 94 26 85 42 72 98 87 15  3 56 81 77 37 23 49 74 21 32 45 69 48
 71 14 93 27 55 22 18 24 51 61  7 16  4 99 83 10 11 88 30 97 25 82 84  5
  1 66 70 36 80 64 78 47 67 40 17 68 20  9 57 86 79 13 63 28  6 52 92 58
 38 53  8 54 76 50 46  0 41 89 96 73 43 91 35 60 62 33 90 19 31 65 39 44
 34 29  2 59]",800,500,0.2,30,191.95988750457764
30,394.7015377976783,"[85  3 15 87 98 84 82 25 52  6 76  7 19 65 31 51 30 97 41 23 56 37 18 89
 96 69 17 47 48 71 10 60 90 13 63  2 59 34 44 80 64 94 26 27 20 11 22 73
  0 43 55 91  5  1 93 68 61 16  4 99 83 86 79 28 39  9 57 35 88 50 46 77
 81 14 95 40 32 45 21 74 12 75 67 49 24 54  8 33 62 53 29 58 92 38 36 66
 70 78 72 42]",800,500,0.2,30,175.54092407226562
27,397.3860893762192,"[95 14 93 20 11 91 10  6  8 54  7 61 76 88 81 68 87 15 67 75 12 32 45 40
 17 72 42  5  1 82 84 25 98  3 49 69 89 22 53  2 59 92 38 44 39 51 73 96
 37 23 47 48 71 56 77 43 46 50  0 18 41 52 28 60 35 64 94 26 27 30 55 97
 80 36 58 29 90 83 99  4 16 63 13 79 86 33 62 34 57  9 70 66 85 78 19 65
 31 24 74 21]",800,500,0.2,30,192.0560154914856
53,397.8282402215557,"[70 20 88 30 55 43 18 77 37 68  3 87 15 11 91 52 27 26 94 84  5 42 95 14
 81 22  0 50 46 73 24 96 89 41 49 74 45 21 32 12 75 67 23 97 76  7 61 69
 40 17 47 48 71 98 72 78 64 80 36 38 59  2 34 39 35 10  6 19 31 65 51 56
 93 28 60 62 33 13 63 79 86  8 16 85 25 82  1 66 57  9 44 92 58 29 53 90
 83 99  4 54]",800,500,0.2,30,168.06059217453003
41,399.32164070662367,"[40 15 87 72 95 68 81 56 23 37 97 43 55 30 53 29 60 28 20 26 27 11 91 88
 52 10 76  6 61 63 86 90  8  7 46 50 51 24 89 96 73 18 41 77  0 22 94 70
 66 36 38 92 58 13 79 59  2 62 33 83 99  4 54 16 39 57 80 98 42  1  5 71
 47 67 75 12 17 49 69 48  3 25 84 82 78 85 64  9 44 34 35 93 14 74 45 21
 32 31 65 19]",800,500,0.2,30,156.63729286193848
46,403.78773300995664,"[ 1  5 42 98 72 95 14 81 56 37 41 23 49 47 48  3 78 85 11 10  6 61 19 76
 52 35 64 70 66 25 82 84 80 36 38 92 53 62 90  4 54  7  8 16 83 99 63 13
 79 86 60 28 68 93 87 15 22 55 88  9 57 39 20 30 91 44 34 29 58 43  0 96
 89 69 40 74 21 32 45 17 71 97 59  2 33 50 46 73 51 65 31 24 18 77 27 26
 94 67 75 12]",800,500,0.2,30,171.62302041053772
73,412.54691689833965,"[25 98 40 32 21 74 45 51 19 50  6  7 54  4 61 10 35 64 85 42 78 93 14 95
 23 69 49 89 96 24 73 46  0 97 53 29 58 62 90 79 13 33  2 59 44 57 26 94
 27 20 52 76 31 65 17 47 15 87  3 72  5  1 84 82 66 70  9 80 36 34 92 38
 39 88 43 22 18 41 37 77 81 55 30 11 91  8 16 83 99 63 86 60 28 56 71 48
 12 75 67 68]",800,500,0.2,30,190.44413256645203
33,417.3394375882422,"[25 98 87 37 89 96 12 32 74 21 45 24 50 46  0 22 55 30 88 14 95 72 85 27
 11 64 80 36 58 29 92 38 44 53 90 33 79  8  4 83 13 86 16  7 76  6 10 41
 49 69 40 47 48 81 97 43 52 28 60 42 82 84  1  5 94 20 39 34 59  2 62 63
 54 19 31 65 51 73 91 70 66 68 93 67 75 17 71  3 15 78 26  9 57 35 99 61
 18 77 56 23]",800,500,0.2,30,137.69185638427734
35,426.2785765812157,"[ 1  5 25 98 67 75 12 49 69 23 81 22 43 28 60 39 57  9 42 72 78 85 14 93
 30 91 88 10 52  6 16  4 54 76 50 41 71 47 48 17 45 32 74 21 40 96 89  3
 87 15 95 68 11 99 83 79 86 35 55  0 18 24 51 31 65 19 53 29 34 44 20 27
 66 70 80 36 63 13 33 92 38 64 97 56 37 77 61  7  8 90 62  2 59 58 26 94
 82 84 46 73]",800,500,0.2,30,191.50448536872864
28,446.78618406570973,"[51 10 50 46 73 24 96 89 47 75 67 68 27 64 33 62  2 59 86 13 90 28 61 99
 83  4 54  8 60 39 80 20  5  1 25 82 84 85 26 11 91 52  0  6 76  7 16 53
 34 44 35 22 77 41 43 57 36 38 92 29 58  9 81 48 74 21 45 32 12  3 78 72
 42 98 95 14 93 40 17 71 94 66 70 37 49 69 56 97 88 30 55 79 63 19 65 31
 18 23 15 87]",800,500,0.2,30,118.55249190330505
